"Rune ID","Name","Tier","Stars","Activity","Effect Type","Bonus Value (%)","Description"
"T7_RUNE_ORE_SPEED_3STAR","T7 Mining Rune of Auto-Refine (3 Star)",7,3,"Mining","Auto-Refine",17,"Chance to automatically refine gathered materials by 17%"
"T8_RUNE_ORE_SPEED_1STAR","T8 Mining Rune of Auto-Refine (1 Star)",8,1,"Mining","Auto-Refine",18,"Chance to automatically refine gathered materials by 18%"
"T8_RUNE_ORE_SPEED_2STAR","T8 Mining Rune of Auto-Refine (2 Star)",8,2,"Mining","Auto-Refine",19,"Chance to automatically refine gathered materials by 19%"
"T8_RUNE_ORE_SPEED_3STAR","T8 Mining Rune of Auto-Refine (3 Star)",8,3,"Mining","Auto-Refine",20,"Chance to automatically refine gathered materials by 20%"
"T9_RUNE_ORE_SPEED_1STAR","T9 Mining Rune of Auto-Refine (1 Star)",9,1,"Mining","Auto-Refine",20,"Chance to automatically refine gathered materials by 20%"
"T9_RUNE_ORE_SPEED_2STAR","T9 Mining Rune of Auto-Refine (2 Star)",9,2,"Mining","Auto-Refine",21,"Chance to automatically refine gathered materials by 21%"
"T9_RUNE_ORE_SPEED_3STAR","T9 Mining Rune of Auto-Refine (3 Star)",9,3,"Mining","Auto-Refine",22,"Chance to automatically refine gathered materials by 22%"
"T10_RUNE_ORE_SPEED_1STAR","T10 Mining Rune of Auto-Refine (1 Star)",10,1,"Mining","Auto-Refine",23,"Chance to automatically refine gathered materials by 23%"
"T10_RUNE_ORE_SPEED_2STAR","T10 Mining Rune of Auto-Refine (2 Star)",10,2,"Mining","Auto-Refine",24,"Chance to automatically refine gathered materials by 24%"
"T10_RUNE_ORE_SPEED_3STAR","T10 Mining Rune of Auto-Refine (3 Star)",10,3,"Mining","Auto-Refine",25,"Chance to automatically refine gathered materials by 25%"
"T1_RUNE_HIDE_XP_1STAR","T1 Skinning Rune of XP (1 Star)",1,1,"Skinning","XP",1,"Increases Skinning XP by 1%"
"T1_RUNE_HIDE_XP_2STAR","T1 Skinning Rune of XP (2 Star)",1,2,"Skinning","XP",3,"Increases Skinning XP by 3%"
"T1_RUNE_HIDE_XP_3STAR","T1 Skinning Rune of XP (3 Star)",1,3,"Skinning","XP",5,"Increases Skinning XP by 5%"
"T2_RUNE_HIDE_XP_1STAR","T2 Skinning Rune of XP (1 Star)",2,1,"Skinning","XP",6,"Increases Skinning XP by 6%"
"T2_RUNE_HIDE_XP_2STAR","T2 Skinning Rune of XP (2 Star)",2,2,"Skinning","XP",8,"Increases Skinning XP by 8%"
"T2_RUNE_HIDE_XP_3STAR","T2 Skinning Rune of XP (3 Star)",2,3,"Skinning","XP",10,"Increases Skinning XP by 10%"
"T3_RUNE_HIDE_XP_1STAR","T3 Skinning Rune of XP (1 Star)",3,1,"Skinning","XP",11,"Increases Skinning XP by 11%"
"T3_RUNE_HIDE_XP_2STAR","T3 Skinning Rune of XP (2 Star)",3,2,"Skinning","XP",13,"Increases Skinning XP by 13%"
"T3_RUNE_HIDE_XP_3STAR","T3 Skinning Rune of XP (3 Star)",3,3,"Skinning","XP",15,"Increases Skinning XP by 15%"
"T4_RUNE_HIDE_XP_1STAR","T4 Skinning Rune of XP (1 Star)",4,1,"Skinning","XP",16,"Increases Skinning XP by 16%"
"T4_RUNE_HIDE_XP_2STAR","T4 Skinning Rune of XP (2 Star)",4,2,"Skinning","XP",18,"Increases Skinning XP by 18%"
"T4_RUNE_HIDE_XP_3STAR","T4 Skinning Rune of XP (3 Star)",4,3,"Skinning","XP",20,"Increases Skinning XP by 20%"
"T5_RUNE_HIDE_XP_1STAR","T5 Skinning Rune of XP (1 Star)",5,1,"Skinning","XP",21,"Increases Skinning XP by 21%"
"T5_RUNE_HIDE_XP_2STAR","T5 Skinning Rune of XP (2 Star)",5,2,"Skinning","XP",23,"Increases Skinning XP by 23%"
"T5_RUNE_HIDE_XP_3STAR","T5 Skinning Rune of XP (3 Star)",5,3,"Skinning","XP",25,"Increases Skinning XP by 25%"
"T6_RUNE_HIDE_XP_1STAR","T6 Skinning Rune of XP (1 Star)",6,1,"Skinning","XP",26,"Increases Skinning XP by 26%"
"T6_RUNE_HIDE_XP_2STAR","T6 Skinning Rune of XP (2 Star)",6,2,"Skinning","XP",28,"Increases Skinning XP by 28%"
"T6_RUNE_HIDE_XP_3STAR","T6 Skinning Rune of XP (3 Star)",6,3,"Skinning","XP",30,"Increases Skinning XP by 30%"
"T7_RUNE_HIDE_XP_1STAR","T7 Skinning Rune of XP (1 Star)",7,1,"Skinning","XP",31,"Increases Skinning XP by 31%"
"T7_RUNE_HIDE_XP_2STAR","T7 Skinning Rune of XP (2 Star)",7,2,"Skinning","XP",33,"Increases Skinning XP by 33%"
"T7_RUNE_HIDE_XP_3STAR","T7 Skinning Rune of XP (3 Star)",7,3,"Skinning","XP",35,"Increases Skinning XP by 35%"
"T8_RUNE_HIDE_XP_1STAR","T8 Skinning Rune of XP (1 Star)",8,1,"Skinning","XP",36,"Increases Skinning XP by 36%"
"T8_RUNE_HIDE_XP_2STAR","T8 Skinning Rune of XP (2 Star)",8,2,"Skinning","XP",38,"Increases Skinning XP by 38%"
"T8_RUNE_HIDE_XP_3STAR","T8 Skinning Rune of XP (3 Star)",8,3,"Skinning","XP",40,"Increases Skinning XP by 40%"
"T9_RUNE_HIDE_XP_1STAR","T9 Skinning Rune of XP (1 Star)",9,1,"Skinning","XP",41,"Increases Skinning XP by 41%"
"T9_RUNE_HIDE_XP_2STAR","T9 Skinning Rune of XP (2 Star)",9,2,"Skinning","XP",43,"Increases Skinning XP by 43%"
"T9_RUNE_HIDE_XP_3STAR","T9 Skinning Rune of XP (3 Star)",9,3,"Skinning","XP",45,"Increases Skinning XP by 45%"
"T10_RUNE_HIDE_XP_1STAR","T10 Skinning Rune of XP (1 Star)",10,1,"Skinning","XP",46,"Increases Skinning XP by 46%"
"T10_RUNE_HIDE_XP_2STAR","T10 Skinning Rune of XP (2 Star)",10,2,"Skinning","XP",48,"Increases Skinning XP by 48%"
"T10_RUNE_HIDE_XP_3STAR","T10 Skinning Rune of XP (3 Star)",10,3,"Skinning","XP",50,"Increases Skinning XP by 50%"
"T1_RUNE_HIDE_COPY_1STAR","T1 Skinning Rune of Duplication (1 Star)",1,1,"Skinning","Duplication",1,"Increases Skinning Duplication by 1%"
"T1_RUNE_HIDE_COPY_2STAR","T1 Skinning Rune of Duplication (2 Star)",1,2,"Skinning","Duplication",3,"Increases Skinning Duplication by 3%"
"T1_RUNE_HIDE_COPY_3STAR","T1 Skinning Rune of Duplication (3 Star)",1,3,"Skinning","Duplication",5,"Increases Skinning Duplication by 5%"
"T2_RUNE_HIDE_COPY_1STAR","T2 Skinning Rune of Duplication (1 Star)",2,1,"Skinning","Duplication",6,"Increases Skinning Duplication by 6%"
"T2_RUNE_HIDE_COPY_2STAR","T2 Skinning Rune of Duplication (2 Star)",2,2,"Skinning","Duplication",8,"Increases Skinning Duplication by 8%"
"T2_RUNE_HIDE_COPY_3STAR","T2 Skinning Rune of Duplication (3 Star)",2,3,"Skinning","Duplication",10,"Increases Skinning Duplication by 10%"
"T3_RUNE_HIDE_COPY_1STAR","T3 Skinning Rune of Duplication (1 Star)",3,1,"Skinning","Duplication",11,"Increases Skinning Duplication by 11%"
"T3_RUNE_HIDE_COPY_2STAR","T3 Skinning Rune of Duplication (2 Star)",3,2,"Skinning","Duplication",13,"Increases Skinning Duplication by 13%"
"T3_RUNE_HIDE_COPY_3STAR","T3 Skinning Rune of Duplication (3 Star)",3,3,"Skinning","Duplication",15,"Increases Skinning Duplication by 15%"
"T4_RUNE_HIDE_COPY_1STAR","T4 Skinning Rune of Duplication (1 Star)",4,1,"Skinning","Duplication",16,"Increases Skinning Duplication by 16%"
"T4_RUNE_HIDE_COPY_2STAR","T4 Skinning Rune of Duplication (2 Star)",4,2,"Skinning","Duplication",18,"Increases Skinning Duplication by 18%"
"T4_RUNE_HIDE_COPY_3STAR","T4 Skinning Rune of Duplication (3 Star)",4,3,"Skinning","Duplication",20,"Increases Skinning Duplication by 20%"
"T5_RUNE_HIDE_COPY_1STAR","T5 Skinning Rune of Duplication (1 Star)",5,1,"Skinning","Duplication",21,"Increases Skinning Duplication by 21%"
"T5_RUNE_HIDE_COPY_2STAR","T5 Skinning Rune of Duplication (2 Star)",5,2,"Skinning","Duplication",23,"Increases Skinning Duplication by 23%"
"T5_RUNE_HIDE_COPY_3STAR","T5 Skinning Rune of Duplication (3 Star)",5,3,"Skinning","Duplication",25,"Increases Skinning Duplication by 25%"
"T6_RUNE_HIDE_COPY_1STAR","T6 Skinning Rune of Duplication (1 Star)",6,1,"Skinning","Duplication",26,"Increases Skinning Duplication by 26%"
"T6_RUNE_HIDE_COPY_2STAR","T6 Skinning Rune of Duplication (2 Star)",6,2,"Skinning","Duplication",28,"Increases Skinning Duplication by 28%"
"T6_RUNE_HIDE_COPY_3STAR","T6 Skinning Rune of Duplication (3 Star)",6,3,"Skinning","Duplication",30,"Increases Skinning Duplication by 30%"
"T7_RUNE_HIDE_COPY_1STAR","T7 Skinning Rune of Duplication (1 Star)",7,1,"Skinning","Duplication",31,"Increases Skinning Duplication by 31%"
"T7_RUNE_HIDE_COPY_2STAR","T7 Skinning Rune of Duplication (2 Star)",7,2,"Skinning","Duplication",33,"Increases Skinning Duplication by 33%"
"T7_RUNE_HIDE_COPY_3STAR","T7 Skinning Rune of Duplication (3 Star)",7,3,"Skinning","Duplication",35,"Increases Skinning Duplication by 35%"
"T8_RUNE_HIDE_COPY_1STAR","T8 Skinning Rune of Duplication (1 Star)",8,1,"Skinning","Duplication",36,"Increases Skinning Duplication by 36%"
"T8_RUNE_HIDE_COPY_2STAR","T8 Skinning Rune of Duplication (2 Star)",8,2,"Skinning","Duplication",38,"Increases Skinning Duplication by 38%"
"T8_RUNE_HIDE_COPY_3STAR","T8 Skinning Rune of Duplication (3 Star)",8,3,"Skinning","Duplication",40,"Increases Skinning Duplication by 40%"
"T9_RUNE_HIDE_COPY_1STAR","T9 Skinning Rune of Duplication (1 Star)",9,1,"Skinning","Duplication",41,"Increases Skinning Duplication by 41%"
"T9_RUNE_HIDE_COPY_2STAR","T9 Skinning Rune of Duplication (2 Star)",9,2,"Skinning","Duplication",43,"Increases Skinning Duplication by 43%"
"T9_RUNE_HIDE_COPY_3STAR","T9 Skinning Rune of Duplication (3 Star)",9,3,"Skinning","Duplication",45,"Increases Skinning Duplication by 45%"
"T10_RUNE_HIDE_COPY_1STAR","T10 Skinning Rune of Duplication (1 Star)",10,1,"Skinning","Duplication",46,"Increases Skinning Duplication by 46%"
"T10_RUNE_HIDE_COPY_2STAR","T10 Skinning Rune of Duplication (2 Star)",10,2,"Skinning","Duplication",48,"Increases Skinning Duplication by 48%"
"T10_RUNE_HIDE_COPY_3STAR","T10 Skinning Rune of Duplication (3 Star)",10,3,"Skinning","Duplication",50,"Increases Skinning Duplication by 50%"
"T1_RUNE_HIDE_SPEED_1STAR","T1 Skinning Rune of Auto-Refine (1 Star)",1,1,"Skinning","Auto-Refine",1,"Chance to automatically refine gathered materials by 1%"
"T1_RUNE_HIDE_SPEED_2STAR","T1 Skinning Rune of Auto-Refine (2 Star)",1,2,"Skinning","Auto-Refine",1,"Chance to automatically refine gathered materials by 1%"
"T1_RUNE_HIDE_SPEED_3STAR","T1 Skinning Rune of Auto-Refine (3 Star)",1,3,"Skinning","Auto-Refine",2,"Chance to automatically refine gathered materials by 2%"
"T2_RUNE_HIDE_SPEED_1STAR","T2 Skinning Rune of Auto-Refine (1 Star)",2,1,"Skinning","Auto-Refine",3,"Chance to automatically refine gathered materials by 3%"
"T2_RUNE_HIDE_SPEED_2STAR","T2 Skinning Rune of Auto-Refine (2 Star)",2,2,"Skinning","Auto-Refine",4,"Chance to automatically refine gathered materials by 4%"
"T2_RUNE_HIDE_SPEED_3STAR","T2 Skinning Rune of Auto-Refine (3 Star)",2,3,"Skinning","Auto-Refine",5,"Chance to automatically refine gathered materials by 5%"
"T3_RUNE_HIDE_SPEED_1STAR","T3 Skinning Rune of Auto-Refine (1 Star)",3,1,"Skinning","Auto-Refine",5,"Chance to automatically refine gathered materials by 5%"
"T3_RUNE_HIDE_SPEED_2STAR","T3 Skinning Rune of Auto-Refine (2 Star)",3,2,"Skinning","Auto-Refine",6,"Chance to automatically refine gathered materials by 6%"
"T3_RUNE_HIDE_SPEED_3STAR","T3 Skinning Rune of Auto-Refine (3 Star)",3,3,"Skinning","Auto-Refine",7,"Chance to automatically refine gathered materials by 7%"
"T4_RUNE_HIDE_SPEED_1STAR","T4 Skinning Rune of Auto-Refine (1 Star)",4,1,"Skinning","Auto-Refine",8,"Chance to automatically refine gathered materials by 8%"
"T4_RUNE_HIDE_SPEED_2STAR","T4 Skinning Rune of Auto-Refine (2 Star)",4,2,"Skinning","Auto-Refine",9,"Chance to automatically refine gathered materials by 9%"
"T4_RUNE_HIDE_SPEED_3STAR","T4 Skinning Rune of Auto-Refine (3 Star)",4,3,"Skinning","Auto-Refine",10,"Chance to automatically refine gathered materials by 10%"
"T5_RUNE_HIDE_SPEED_1STAR","T5 Skinning Rune of Auto-Refine (1 Star)",5,1,"Skinning","Auto-Refine",10,"Chance to automatically refine gathered materials by 10%"
"T5_RUNE_HIDE_SPEED_2STAR","T5 Skinning Rune of Auto-Refine (2 Star)",5,2,"Skinning","Auto-Refine",11,"Chance to automatically refine gathered materials by 11%"
"T5_RUNE_HIDE_SPEED_3STAR","T5 Skinning Rune of Auto-Refine (3 Star)",5,3,"Skinning","Auto-Refine",12,"Chance to automatically refine gathered materials by 12%"
"T6_RUNE_HIDE_SPEED_1STAR","T6 Skinning Rune of Auto-Refine (1 Star)",6,1,"Skinning","Auto-Refine",13,"Chance to automatically refine gathered materials by 13%"
"T6_RUNE_HIDE_SPEED_2STAR","T6 Skinning Rune of Auto-Refine (2 Star)",6,2,"Skinning","Auto-Refine",14,"Chance to automatically refine gathered materials by 14%"
"T6_RUNE_HIDE_SPEED_3STAR","T6 Skinning Rune of Auto-Refine (3 Star)",6,3,"Skinning","Auto-Refine",15,"Chance to automatically refine gathered materials by 15%"
"T7_RUNE_HIDE_SPEED_1STAR","T7 Skinning Rune of Auto-Refine (1 Star)",7,1,"Skinning","Auto-Refine",15,"Chance to automatically refine gathered materials by 15%"
"T7_RUNE_HIDE_SPEED_2STAR","T7 Skinning Rune of Auto-Refine (2 Star)",7,2,"Skinning","Auto-Refine",16,"Chance to automatically refine gathered materials by 16%"
"T7_RUNE_HIDE_SPEED_3STAR","T7 Skinning Rune of Auto-Refine (3 Star)",7,3,"Skinning","Auto-Refine",17,"Chance to automatically refine gathered materials by 17%"
"T8_RUNE_HIDE_SPEED_1STAR","T8 Skinning Rune of Auto-Refine (1 Star)",8,1,"Skinning","Auto-Refine",18,"Chance to automatically refine gathered materials by 18%"
"T8_RUNE_HIDE_SPEED_2STAR","T8 Skinning Rune of Auto-Refine (2 Star)",8,2,"Skinning","Auto-Refine",19,"Chance to automatically refine gathered materials by 19%"
"T8_RUNE_HIDE_SPEED_3STAR","T8 Skinning Rune of Auto-Refine (3 Star)",8,3,"Skinning","Auto-Refine",20,"Chance to automatically refine gathered materials by 20%"
"T9_RUNE_HIDE_SPEED_1STAR","T9 Skinning Rune of Auto-Refine (1 Star)",9,1,"Skinning","Auto-Refine",20,"Chance to automatically refine gathered materials by 20%"
"T9_RUNE_HIDE_SPEED_2STAR","T9 Skinning Rune of Auto-Refine (2 Star)",9,2,"Skinning","Auto-Refine",21,"Chance to automatically refine gathered materials by 21%"
"T9_RUNE_HIDE_SPEED_3STAR","T9 Skinning Rune of Auto-Refine (3 Star)",9,3,"Skinning","Auto-Refine",22,"Chance to automatically refine gathered materials by 22%"
"T10_RUNE_HIDE_SPEED_1STAR","T10 Skinning Rune of Auto-Refine (1 Star)",10,1,"Skinning","Auto-Refine",23,"Chance to automatically refine gathered materials by 23%"
"T10_RUNE_HIDE_SPEED_2STAR","T10 Skinning Rune of Auto-Refine (2 Star)",10,2,"Skinning","Auto-Refine",24,"Chance to automatically refine gathered materials by 24%"
"T10_RUNE_HIDE_SPEED_3STAR","T10 Skinning Rune of Auto-Refine (3 Star)",10,3,"Skinning","Auto-Refine",25,"Chance to automatically refine gathered materials by 25%"
"T1_RUNE_FIBER_XP_1STAR","T1 Fiber Rune of XP (1 Star)",1,1,"Fiber","XP",1,"Increases Fiber XP by 1%"
"T1_RUNE_FIBER_XP_2STAR","T1 Fiber Rune of XP (2 Star)",1,2,"Fiber","XP",3,"Increases Fiber XP by 3%"
"T1_RUNE_FIBER_XP_3STAR","T1 Fiber Rune of XP (3 Star)",1,3,"Fiber","XP",5,"Increases Fiber XP by 5%"
"T2_RUNE_FIBER_XP_1STAR","T2 Fiber Rune of XP (1 Star)",2,1,"Fiber","XP",6,"Increases Fiber XP by 6%"
"T2_RUNE_FIBER_XP_2STAR","T2 Fiber Rune of XP (2 Star)",2,2,"Fiber","XP",8,"Increases Fiber XP by 8%"
"T2_RUNE_FIBER_XP_3STAR","T2 Fiber Rune of XP (3 Star)",2,3,"Fiber","XP",10,"Increases Fiber XP by 10%"
"T3_RUNE_FIBER_XP_1STAR","T3 Fiber Rune of XP (1 Star)",3,1,"Fiber","XP",11,"Increases Fiber XP by 11%"
"T3_RUNE_FIBER_XP_2STAR","T3 Fiber Rune of XP (2 Star)",3,2,"Fiber","XP",13,"Increases Fiber XP by 13%"
"T3_RUNE_FIBER_XP_3STAR","T3 Fiber Rune of XP (3 Star)",3,3,"Fiber","XP",15,"Increases Fiber XP by 15%"
"T4_RUNE_FIBER_XP_1STAR","T4 Fiber Rune of XP (1 Star)",4,1,"Fiber","XP",16,"Increases Fiber XP by 16%"
"T4_RUNE_FIBER_XP_2STAR","T4 Fiber Rune of XP (2 Star)",4,2,"Fiber","XP",18,"Increases Fiber XP by 18%"
"T4_RUNE_FIBER_XP_3STAR","T4 Fiber Rune of XP (3 Star)",4,3,"Fiber","XP",20,"Increases Fiber XP by 20%"
"T5_RUNE_FIBER_XP_1STAR","T5 Fiber Rune of XP (1 Star)",5,1,"Fiber","XP",21,"Increases Fiber XP by 21%"
"T5_RUNE_FIBER_XP_2STAR","T5 Fiber Rune of XP (2 Star)",5,2,"Fiber","XP",23,"Increases Fiber XP by 23%"
"T5_RUNE_FIBER_XP_3STAR","T5 Fiber Rune of XP (3 Star)",5,3,"Fiber","XP",25,"Increases Fiber XP by 25%"
"T6_RUNE_FIBER_XP_1STAR","T6 Fiber Rune of XP (1 Star)",6,1,"Fiber","XP",26,"Increases Fiber XP by 26%"
"T6_RUNE_FIBER_XP_2STAR","T6 Fiber Rune of XP (2 Star)",6,2,"Fiber","XP",28,"Increases Fiber XP by 28%"
"T6_RUNE_FIBER_XP_3STAR","T6 Fiber Rune of XP (3 Star)",6,3,"Fiber","XP",30,"Increases Fiber XP by 30%"
"T7_RUNE_FIBER_XP_1STAR","T7 Fiber Rune of XP (1 Star)",7,1,"Fiber","XP",31,"Increases Fiber XP by 31%"
"T7_RUNE_FIBER_XP_2STAR","T7 Fiber Rune of XP (2 Star)",7,2,"Fiber","XP",33,"Increases Fiber XP by 33%"
"T7_RUNE_FIBER_XP_3STAR","T7 Fiber Rune of XP (3 Star)",7,3,"Fiber","XP",35,"Increases Fiber XP by 35%"
"T8_RUNE_FIBER_XP_1STAR","T8 Fiber Rune of XP (1 Star)",8,1,"Fiber","XP",36,"Increases Fiber XP by 36%"
"T8_RUNE_FIBER_XP_2STAR","T8 Fiber Rune of XP (2 Star)",8,2,"Fiber","XP",38,"Increases Fiber XP by 38%"
"T8_RUNE_FIBER_XP_3STAR","T8 Fiber Rune of XP (3 Star)",8,3,"Fiber","XP",40,"Increases Fiber XP by 40%"
"T9_RUNE_FIBER_XP_1STAR","T9 Fiber Rune of XP (1 Star)",9,1,"Fiber","XP",41,"Increases Fiber XP by 41%"
"T9_RUNE_FIBER_XP_2STAR","T9 Fiber Rune of XP (2 Star)",9,2,"Fiber","XP",43,"Increases Fiber XP by 43%"
"T9_RUNE_FIBER_XP_3STAR","T9 Fiber Rune of XP (3 Star)",9,3,"Fiber","XP",45,"Increases Fiber XP by 45%"
"T10_RUNE_FIBER_XP_1STAR","T10 Fiber Rune of XP (1 Star)",10,1,"Fiber","XP",46,"Increases Fiber XP by 46%"
"T10_RUNE_FIBER_XP_2STAR","T10 Fiber Rune of XP (2 Star)",10,2,"Fiber","XP",48,"Increases Fiber XP by 48%"
"T10_RUNE_FIBER_XP_3STAR","T10 Fiber Rune of XP (3 Star)",10,3,"Fiber","XP",50,"Increases Fiber XP by 50%"
"T1_RUNE_FIBER_COPY_1STAR","T1 Fiber Rune of Duplication (1 Star)",1,1,"Fiber","Duplication",1,"Increases Fiber Duplication by 1%"
"T1_RUNE_FIBER_COPY_2STAR","T1 Fiber Rune of Duplication (2 Star)",1,2,"Fiber","Duplication",3,"Increases Fiber Duplication by 3%"
"T1_RUNE_FIBER_COPY_3STAR","T1 Fiber Rune of Duplication (3 Star)",1,3,"Fiber","Duplication",5,"Increases Fiber Duplication by 5%"
"T2_RUNE_FIBER_COPY_1STAR","T2 Fiber Rune of Duplication (1 Star)",2,1,"Fiber","Duplication",6,"Increases Fiber Duplication by 6%"
"T2_RUNE_FIBER_COPY_2STAR","T2 Fiber Rune of Duplication (2 Star)",2,2,"Fiber","Duplication",8,"Increases Fiber Duplication by 8%"
"T2_RUNE_FIBER_COPY_3STAR","T2 Fiber Rune of Duplication (3 Star)",2,3,"Fiber","Duplication",10,"Increases Fiber Duplication by 10%"
"T3_RUNE_FIBER_COPY_1STAR","T3 Fiber Rune of Duplication (1 Star)",3,1,"Fiber","Duplication",11,"Increases Fiber Duplication by 11%"
"T3_RUNE_FIBER_COPY_2STAR","T3 Fiber Rune of Duplication (2 Star)",3,2,"Fiber","Duplication",13,"Increases Fiber Duplication by 13%"
"T3_RUNE_FIBER_COPY_3STAR","T3 Fiber Rune of Duplication (3 Star)",3,3,"Fiber","Duplication",15,"Increases Fiber Duplication by 15%"
"T4_RUNE_FIBER_COPY_1STAR","T4 Fiber Rune of Duplication (1 Star)",4,1,"Fiber","Duplication",16,"Increases Fiber Duplication by 16%"
"T4_RUNE_FIBER_COPY_2STAR","T4 Fiber Rune of Duplication (2 Star)",4,2,"Fiber","Duplication",18,"Increases Fiber Duplication by 18%"
"T4_RUNE_FIBER_COPY_3STAR","T4 Fiber Rune of Duplication (3 Star)",4,3,"Fiber","Duplication",20,"Increases Fiber Duplication by 20%"
"T5_RUNE_FIBER_COPY_1STAR","T5 Fiber Rune of Duplication (1 Star)",5,1,"Fiber","Duplication",21,"Increases Fiber Duplication by 21%"
"T5_RUNE_FIBER_COPY_2STAR","T5 Fiber Rune of Duplication (2 Star)",5,2,"Fiber","Duplication",23,"Increases Fiber Duplication by 23%"
"T5_RUNE_FIBER_COPY_3STAR","T5 Fiber Rune of Duplication (3 Star)",5,3,"Fiber","Duplication",25,"Increases Fiber Duplication by 25%"
"T6_RUNE_FIBER_COPY_1STAR","T6 Fiber Rune of Duplication (1 Star)",6,1,"Fiber","Duplication",26,"Increases Fiber Duplication by 26%"
"T6_RUNE_FIBER_COPY_2STAR","T6 Fiber Rune of Duplication (2 Star)",6,2,"Fiber","Duplication",28,"Increases Fiber Duplication by 28%"
"T6_RUNE_FIBER_COPY_3STAR","T6 Fiber Rune of Duplication (3 Star)",6,3,"Fiber","Duplication",30,"Increases Fiber Duplication by 30%"
"T7_RUNE_FIBER_COPY_1STAR","T7 Fiber Rune of Duplication (1 Star)",7,1,"Fiber","Duplication",31,"Increases Fiber Duplication by 31%"
"T7_RUNE_FIBER_COPY_2STAR","T7 Fiber Rune of Duplication (2 Star)",7,2,"Fiber","Duplication",33,"Increases Fiber Duplication by 33%"
"T7_RUNE_FIBER_COPY_3STAR","T7 Fiber Rune of Duplication (3 Star)",7,3,"Fiber","Duplication",35,"Increases Fiber Duplication by 35%"
"T8_RUNE_FIBER_COPY_1STAR","T8 Fiber Rune of Duplication (1 Star)",8,1,"Fiber","Duplication",36,"Increases Fiber Duplication by 36%"
"T8_RUNE_FIBER_COPY_2STAR","T8 Fiber Rune of Duplication (2 Star)",8,2,"Fiber","Duplication",38,"Increases Fiber Duplication by 38%"
"T8_RUNE_FIBER_COPY_3STAR","T8 Fiber Rune of Duplication (3 Star)",8,3,"Fiber","Duplication",40,"Increases Fiber Duplication by 40%"
"T9_RUNE_FIBER_COPY_1STAR","T9 Fiber Rune of Duplication (1 Star)",9,1,"Fiber","Duplication",41,"Increases Fiber Duplication by 41%"
"T9_RUNE_FIBER_COPY_2STAR","T9 Fiber Rune of Duplication (2 Star)",9,2,"Fiber","Duplication",43,"Increases Fiber Duplication by 43%"
"T9_RUNE_FIBER_COPY_3STAR","T9 Fiber Rune of Duplication (3 Star)",9,3,"Fiber","Duplication",45,"Increases Fiber Duplication by 45%"
"T10_RUNE_FIBER_COPY_1STAR","T10 Fiber Rune of Duplication (1 Star)",10,1,"Fiber","Duplication",46,"Increases Fiber Duplication by 46%"
"T10_RUNE_FIBER_COPY_2STAR","T10 Fiber Rune of Duplication (2 Star)",10,2,"Fiber","Duplication",48,"Increases Fiber Duplication by 48%"
"T10_RUNE_FIBER_COPY_3STAR","T10 Fiber Rune of Duplication (3 Star)",10,3,"Fiber","Duplication",50,"Increases Fiber Duplication by 50%"
"T1_RUNE_FIBER_SPEED_1STAR","T1 Fiber Rune of Auto-Refine (1 Star)",1,1,"Fiber","Auto-Refine",1,"Chance to automatically refine gathered materials by 1%"
"T1_RUNE_FIBER_SPEED_2STAR","T1 Fiber Rune of Auto-Refine (2 Star)",1,2,"Fiber","Auto-Refine",1,"Chance to automatically refine gathered materials by 1%"
"T1_RUNE_FIBER_SPEED_3STAR","T1 Fiber Rune of Auto-Refine (3 Star)",1,3,"Fiber","Auto-Refine",2,"Chance to automatically refine gathered materials by 2%"
