Type,Item Name,Item ID,Tier,Quick Sell Value
CAPE,Mage Cape (Outstanding),T4_MAGE_CAPE_Q2,4,840
CAPE,Plate Cape,T4_PLATE_CAPE,4,280
CAPE,Plate Cape (Excellent),T4_PLATE_CAPE_Q3,4,420
CAPE,Plate Cape (Good),T4_PLATE_CAPE_Q1,4,560
CAPE,Plate Cape (Masterpiece),T4_PLATE_CAPE_Q4,4,700
CAPE,Plate Cape (Outstanding),T4_PLATE_CAPE_Q2,4,840
CAPE,Leather Cape,T5_LEATHER_CAPE,5,440
CAPE,Leather Cape (Excellent),T5_LEATHER_CAPE_Q3,5,660
CAPE,Leather Cape (Good),T5_LEATHER_CAPE_Q1,5,880
CAPE,Leather Cape (Masterpiece),T5_LEATHER_CAPE_Q4,5,1100
CAPE,Leather Cape (Outstanding),T5_LEATHER_CAPE_Q2,5,1320
CAPE,Mage Cape,T5_MAGE_CAPE,5,440
CAPE,Mage Cape (Excellent),T5_MAGE_CAPE_Q3,5,660
CAPE,Mage Cape (Good),T5_MAGE_CAPE_Q1,5,880
CAPE,Mage Cape (Masterpiece),T5_MAGE_CAPE_Q4,5,1100
CAPE,Mage Cape (Outstanding),T5_MAGE_CAPE_Q2,5,1320
CAPE,Plate Cape,T5_PLATE_CAPE,5,440
CAPE,Plate Cape (Excellent),T5_PLATE_CAPE_Q3,5,660
CAPE,Plate Cape (Good),T5_PLATE_CAPE_Q1,5,880
CAPE,Plate Cape (Masterpiece),T5_PLATE_CAPE_Q4,5,1100
CAPE,Plate Cape (Outstanding),T5_PLATE_CAPE_Q2,5,1320
CAPE,Leather Cape,T6_LEATHER_CAPE,6,640
CAPE,Leather Cape (Excellent),T6_LEATHER_CAPE_Q3,6,960
CAPE,Leather Cape (Good),T6_LEATHER_CAPE_Q1,6,1280
CAPE,Leather Cape (Masterpiece),T6_LEATHER_CAPE_Q4,6,1600
CAPE,Leather Cape (Outstanding),T6_LEATHER_CAPE_Q2,6,1920
CAPE,Mage Cape,T6_MAGE_CAPE,6,640
CAPE,Mage Cape (Excellent),T6_MAGE_CAPE_Q3,6,960
CAPE,Mage Cape (Good),T6_MAGE_CAPE_Q1,6,1280
CAPE,Mage Cape (Masterpiece),T6_MAGE_CAPE_Q4,6,1600
CAPE,Mage Cape (Outstanding),T6_MAGE_CAPE_Q2,6,1920
CAPE,Plate Cape,T6_PLATE_CAPE,6,640
CAPE,Plate Cape (Excellent),T6_PLATE_CAPE_Q3,6,960
CAPE,Plate Cape (Good),T6_PLATE_CAPE_Q1,6,1280
CAPE,Plate Cape (Masterpiece),T6_PLATE_CAPE_Q4,6,1600
CAPE,Plate Cape (Outstanding),T6_PLATE_CAPE_Q2,6,1920
CAPE,Leather Cape,T7_LEATHER_CAPE,7,880
CAPE,Leather Cape (Excellent),T7_LEATHER_CAPE_Q3,7,1320
CAPE,Leather Cape (Good),T7_LEATHER_CAPE_Q1,7,1760
CAPE,Leather Cape (Masterpiece),T7_LEATHER_CAPE_Q4,7,2200
CAPE,Leather Cape (Outstanding),T7_LEATHER_CAPE_Q2,7,2640
CAPE,Mage Cape,T7_MAGE_CAPE,7,880
CAPE,Mage Cape (Excellent),T7_MAGE_CAPE_Q3,7,1320
CAPE,Mage Cape (Good),T7_MAGE_CAPE_Q1,7,1760
CAPE,Mage Cape (Masterpiece),T7_MAGE_CAPE_Q4,7,2200
CAPE,Mage Cape (Outstanding),T7_MAGE_CAPE_Q2,7,2640
CAPE,Plate Cape,T7_PLATE_CAPE,7,880
CAPE,Plate Cape (Excellent),T7_PLATE_CAPE_Q3,7,1320
CAPE,Plate Cape (Good),T7_PLATE_CAPE_Q1,7,1760
CAPE,Plate Cape (Masterpiece),T7_PLATE_CAPE_Q4,7,2200
CAPE,Plate Cape (Outstanding),T7_PLATE_CAPE_Q2,7,2640
CAPE,Leather Cape,T8_LEATHER_CAPE,8,1160
CAPE,Leather Cape (Excellent),T8_LEATHER_CAPE_Q3,8,1740
CAPE,Leather Cape (Good),T8_LEATHER_CAPE_Q1,8,2320
CAPE,Leather Cape (Masterpiece),T8_LEATHER_CAPE_Q4,8,2900
CAPE,Leather Cape (Outstanding),T8_LEATHER_CAPE_Q2,8,3480
CAPE,Mage Cape,T8_MAGE_CAPE,8,1160
CAPE,Mage Cape (Excellent),T8_MAGE_CAPE_Q3,8,1740
CAPE,Mage Cape (Good),T8_MAGE_CAPE_Q1,8,2320
CAPE,Mage Cape (Masterpiece),T8_MAGE_CAPE_Q4,8,2900
CAPE,Mage Cape (Outstanding),T8_MAGE_CAPE_Q2,8,3480
CAPE,Plate Cape,T8_PLATE_CAPE,8,1160
CAPE,Plate Cape (Excellent),T8_PLATE_CAPE_Q3,8,1740
CAPE,Plate Cape (Good),T8_PLATE_CAPE_Q1,8,2320
CAPE,Plate Cape (Masterpiece),T8_PLATE_CAPE_Q4,8,2900
CAPE,Plate Cape (Outstanding),T8_PLATE_CAPE_Q2,8,3480
CAPE,Leather Cape,T9_LEATHER_CAPE,9,1480
CAPE,Leather Cape (Excellent),T9_LEATHER_CAPE_Q3,9,2220
CAPE,Leather Cape (Good),T9_LEATHER_CAPE_Q1,9,2960
CAPE,Leather Cape (Masterpiece),T9_LEATHER_CAPE_Q4,9,3700
CAPE,Leather Cape (Outstanding),T9_LEATHER_CAPE_Q2,9,4440
CAPE,Mage Cape,T9_MAGE_CAPE,9,1480
CAPE,Mage Cape (Excellent),T9_MAGE_CAPE_Q3,9,2220
CAPE,Mage Cape (Good),T9_MAGE_CAPE_Q1,9,2960
CAPE,Mage Cape (Masterpiece),T9_MAGE_CAPE_Q4,9,3700
CAPE,Mage Cape (Outstanding),T9_MAGE_CAPE_Q2,9,4440
CAPE,Plate Cape,T9_PLATE_CAPE,9,1480
CAPE,Plate Cape (Excellent),T9_PLATE_CAPE_Q3,9,2220
CAPE,Plate Cape (Good),T9_PLATE_CAPE_Q1,9,2960
CAPE,Plate Cape (Masterpiece),T9_PLATE_CAPE_Q4,9,3700
CAPE,Plate Cape (Outstanding),T9_PLATE_CAPE_Q2,9,4440
CAPE,Leather Cape,T10_LEATHER_CAPE,10,1840
CAPE,Leather Cape (Excellent),T10_LEATHER_CAPE_Q3,10,2760
CAPE,Leather Cape (Good),T10_LEATHER_CAPE_Q1,10,3680
CAPE,Leather Cape (Masterpiece),T10_LEATHER_CAPE_Q4,10,4600
CAPE,Leather Cape (Outstanding),T10_LEATHER_CAPE_Q2,10,5520
CAPE,Mage Cape,T10_MAGE_CAPE,10,1840
CAPE,Mage Cape (Excellent),T10_MAGE_CAPE_Q3,10,2760
CAPE,Mage Cape (Good),T10_MAGE_CAPE_Q1,10,3680
CAPE,Mage Cape (Masterpiece),T10_MAGE_CAPE_Q4,10,4600
CAPE,Mage Cape (Outstanding),T10_MAGE_CAPE_Q2,10,5520
CAPE,Plate Cape,T10_PLATE_CAPE,10,1840
CAPE,Plate Cape (Excellent),T10_PLATE_CAPE_Q3,10,2760
CAPE,Plate Cape (Good),T10_PLATE_CAPE_Q1,10,3680
CAPE,Plate Cape (Masterpiece),T10_PLATE_CAPE_Q4,10,4600
CAPE,Plate Cape (Outstanding),T10_PLATE_CAPE_Q2,10,5520
CRAFTING_MATERIAL,Battle Rune Shard,T1_BATTLE_RUNE_SHARD,1,202
CRAFTING_MATERIAL,Boss Crest,T1_CREST,1,88
CRAFTING_MATERIAL,Boss Crest,T2_CREST,2,176
CRAFTING_MATERIAL,Boss Crest,T3_CREST,3,330
CRAFTING_MATERIAL,Boss Crest,T4_CREST,4,550
CRAFTING_MATERIAL,Boss Crest,T5_CREST,5,836
CRAFTING_MATERIAL,Boss Crest,T6_CREST,6,1188
CRAFTING_MATERIAL,Boss Crest,T7_CREST,7,1606
CRAFTING_MATERIAL,Boss Crest,T8_CREST,8,2090
CRAFTING_MATERIAL,Boss Crest,T9_CREST,9,2640
CRAFTING_MATERIAL,Boss Crest,T10_CREST,10,3256
FOOD,Food,T1_FOOD,1,2
FOOD,Food,T1_FOOD,1,2
FOOD,Food,T2_FOOD,2,4
FOOD,Food,T2_FOOD,2,4
FOOD,Food,T3_FOOD,3,8
FOOD,Food,T3_FOOD,3,8
FOOD,Food,T4_FOOD,4,14
FOOD,Food,T4_FOOD,4,14
FOOD,Food,T5_FOOD,5,22
FOOD,Food,T5_FOOD,5,22
FOOD,Food,T6_FOOD,6,32
FOOD,Food,T6_FOOD,6,32
FOOD,Food,T7_FOOD,7,44
FOOD,Food,T7_FOOD,7,44
FOOD,Food,T8_FOOD,8,58
FOOD,Food,T8_FOOD,8,58
FOOD,Food,T9_FOOD,9,74
FOOD,Food,T9_FOOD,9,74
FOOD,Food,T10_FOOD,10,92
FOOD,Food,T10_FOOD,10,92
GLOVES,Cloth Gloves,T1_CLOTH_GLOVES,1,40
GLOVES,Cloth Gloves (Excellent),T1_CLOTH_GLOVES_Q3,1,60
GLOVES,Cloth Gloves (Good),T1_CLOTH_GLOVES_Q1,1,80
GLOVES,Cloth Gloves (Masterpiece),T1_CLOTH_GLOVES_Q4,1,100
GLOVES,Cloth Gloves (Outstanding),T1_CLOTH_GLOVES_Q2,1,120
GLOVES,Leather Gloves,T1_LEATHER_GLOVES,1,40
GLOVES,Leather Gloves (Excellent),T1_LEATHER_GLOVES_Q3,1,60
GLOVES,Leather Gloves (Good),T1_LEATHER_GLOVES_Q1,1,80
GLOVES,Leather Gloves (Masterpiece),T1_LEATHER_GLOVES_Q4,1,100
GLOVES,Leather Gloves (Outstanding),T1_LEATHER_GLOVES_Q2,1,120
GLOVES,Plate Gloves,T1_PLATE_GLOVES,1,40
GLOVES,Plate Gloves (Excellent),T1_PLATE_GLOVES_Q3,1,60
GLOVES,Plate Gloves (Good),T1_PLATE_GLOVES_Q1,1,80
GLOVES,Plate Gloves (Masterpiece),T1_PLATE_GLOVES_Q4,1,100
GLOVES,Plate Gloves (Outstanding),T1_PLATE_GLOVES_Q2,1,120
GLOVES,Cloth Gloves,T2_CLOTH_GLOVES,2,80
GLOVES,Cloth Gloves (Excellent),T2_CLOTH_GLOVES_Q3,2,120
GLOVES,Cloth Gloves (Good),T2_CLOTH_GLOVES_Q1,2,160
GLOVES,Cloth Gloves (Masterpiece),T2_CLOTH_GLOVES_Q4,2,200
GLOVES,Cloth Gloves (Outstanding),T2_CLOTH_GLOVES_Q2,2,240
GLOVES,Leather Gloves,T2_LEATHER_GLOVES,2,80
GLOVES,Leather Gloves (Excellent),T2_LEATHER_GLOVES_Q3,2,120
GLOVES,Leather Gloves (Good),T2_LEATHER_GLOVES_Q1,2,160
GLOVES,Leather Gloves (Masterpiece),T2_LEATHER_GLOVES_Q4,2,200
GLOVES,Leather Gloves (Outstanding),T2_LEATHER_GLOVES_Q2,2,240
GLOVES,Plate Gloves,T2_PLATE_GLOVES,2,80
GLOVES,Plate Gloves (Excellent),T2_PLATE_GLOVES_Q3,2,120
GLOVES,Plate Gloves (Good),T2_PLATE_GLOVES_Q1,2,160
GLOVES,Plate Gloves (Masterpiece),T2_PLATE_GLOVES_Q4,2,200
GLOVES,Plate Gloves (Outstanding),T2_PLATE_GLOVES_Q2,2,240
GLOVES,Cloth Gloves,T3_CLOTH_GLOVES,3,160
GLOVES,Cloth Gloves (Excellent),T3_CLOTH_GLOVES_Q3,3,240
GLOVES,Cloth Gloves (Good),T3_CLOTH_GLOVES_Q1,3,320
GLOVES,Cloth Gloves (Masterpiece),T3_CLOTH_GLOVES_Q4,3,400
GLOVES,Cloth Gloves (Outstanding),T3_CLOTH_GLOVES_Q2,3,480
GLOVES,Leather Gloves,T3_LEATHER_GLOVES,3,160
GLOVES,Leather Gloves (Excellent),T3_LEATHER_GLOVES_Q3,3,240
GLOVES,Leather Gloves (Good),T3_LEATHER_GLOVES_Q1,3,320
GLOVES,Leather Gloves (Masterpiece),T3_LEATHER_GLOVES_Q4,3,400
GLOVES,Leather Gloves (Outstanding),T3_LEATHER_GLOVES_Q2,3,480
GLOVES,Plate Gloves,T3_PLATE_GLOVES,3,160
GLOVES,Plate Gloves (Excellent),T3_PLATE_GLOVES_Q3,3,240
GLOVES,Plate Gloves (Good),T3_PLATE_GLOVES_Q1,3,320
GLOVES,Plate Gloves (Masterpiece),T3_PLATE_GLOVES_Q4,3,400
GLOVES,Plate Gloves (Outstanding),T3_PLATE_GLOVES_Q2,3,480
GLOVES,Cloth Gloves,T4_CLOTH_GLOVES,4,280
GLOVES,Cloth Gloves (Excellent),T4_CLOTH_GLOVES_Q3,4,420
GLOVES,Cloth Gloves (Good),T4_CLOTH_GLOVES_Q1,4,560
GLOVES,Cloth Gloves (Masterpiece),T4_CLOTH_GLOVES_Q4,4,700
GLOVES,Cloth Gloves (Outstanding),T4_CLOTH_GLOVES_Q2,4,840
GLOVES,Leather Gloves,T4_LEATHER_GLOVES,4,280
GLOVES,Leather Gloves (Excellent),T4_LEATHER_GLOVES_Q3,4,420
GLOVES,Leather Gloves (Good),T4_LEATHER_GLOVES_Q1,4,560
GLOVES,Leather Gloves (Masterpiece),T4_LEATHER_GLOVES_Q4,4,700
GLOVES,Leather Gloves (Outstanding),T4_LEATHER_GLOVES_Q2,4,840
GLOVES,Plate Gloves,T4_PLATE_GLOVES,4,280
GLOVES,Plate Gloves (Excellent),T4_PLATE_GLOVES_Q3,4,420
GLOVES,Plate Gloves (Good),T4_PLATE_GLOVES_Q1,4,560
GLOVES,Plate Gloves (Masterpiece),T4_PLATE_GLOVES_Q4,4,700
GLOVES,Plate Gloves (Outstanding),T4_PLATE_GLOVES_Q2,4,840
GLOVES,Cloth Gloves,T5_CLOTH_GLOVES,5,440
GLOVES,Cloth Gloves (Excellent),T5_CLOTH_GLOVES_Q3,5,660
GLOVES,Cloth Gloves (Good),T5_CLOTH_GLOVES_Q1,5,880
GLOVES,Cloth Gloves (Masterpiece),T5_CLOTH_GLOVES_Q4,5,1100
GLOVES,Cloth Gloves (Outstanding),T5_CLOTH_GLOVES_Q2,5,1320
GLOVES,Leather Gloves,T5_LEATHER_GLOVES,5,440
GLOVES,Leather Gloves (Excellent),T5_LEATHER_GLOVES_Q3,5,660
GLOVES,Leather Gloves (Good),T5_LEATHER_GLOVES_Q1,5,880
GLOVES,Leather Gloves (Masterpiece),T5_LEATHER_GLOVES_Q4,5,1100
GLOVES,Leather Gloves (Outstanding),T5_LEATHER_GLOVES_Q2,5,1320
GLOVES,Plate Gloves,T5_PLATE_GLOVES,5,440
GLOVES,Plate Gloves (Excellent),T5_PLATE_GLOVES_Q3,5,660
GLOVES,Plate Gloves (Good),T5_PLATE_GLOVES_Q1,5,880
GLOVES,Plate Gloves (Masterpiece),T5_PLATE_GLOVES_Q4,5,1100
GLOVES,Plate Gloves (Outstanding),T5_PLATE_GLOVES_Q2,5,1320
GLOVES,Cloth Gloves,T6_CLOTH_GLOVES,6,640
GLOVES,Cloth Gloves (Excellent),T6_CLOTH_GLOVES_Q3,6,960
GLOVES,Cloth Gloves (Good),T6_CLOTH_GLOVES_Q1,6,1280
GLOVES,Cloth Gloves (Masterpiece),T6_CLOTH_GLOVES_Q4,6,1600
GLOVES,Cloth Gloves (Outstanding),T6_CLOTH_GLOVES_Q2,6,1920
GLOVES,Leather Gloves,T6_LEATHER_GLOVES,6,640
GLOVES,Leather Gloves (Excellent),T6_LEATHER_GLOVES_Q3,6,960
GLOVES,Leather Gloves (Good),T6_LEATHER_GLOVES_Q1,6,1280
GLOVES,Leather Gloves (Masterpiece),T6_LEATHER_GLOVES_Q4,6,1600
GLOVES,Leather Gloves (Outstanding),T6_LEATHER_GLOVES_Q2,6,1920
GLOVES,Plate Gloves,T6_PLATE_GLOVES,6,640
GLOVES,Plate Gloves (Excellent),T6_PLATE_GLOVES_Q3,6,960
GLOVES,Plate Gloves (Good),T6_PLATE_GLOVES_Q1,6,1280
GLOVES,Plate Gloves (Masterpiece),T6_PLATE_GLOVES_Q4,6,1600
GLOVES,Plate Gloves (Outstanding),T6_PLATE_GLOVES_Q2,6,1920
GLOVES,Cloth Gloves,T7_CLOTH_GLOVES,7,880
GLOVES,Cloth Gloves (Excellent),T7_CLOTH_GLOVES_Q3,7,1320
GLOVES,Cloth Gloves (Good),T7_CLOTH_GLOVES_Q1,7,1760
GLOVES,Cloth Gloves (Masterpiece),T7_CLOTH_GLOVES_Q4,7,2200
GLOVES,Cloth Gloves (Outstanding),T7_CLOTH_GLOVES_Q2,7,2640
GLOVES,Leather Gloves,T7_LEATHER_GLOVES,7,880
GLOVES,Leather Gloves (Excellent),T7_LEATHER_GLOVES_Q3,7,1320
GLOVES,Leather Gloves (Good),T7_LEATHER_GLOVES_Q1,7,1760
GLOVES,Leather Gloves (Masterpiece),T7_LEATHER_GLOVES_Q4,7,2200
GLOVES,Leather Gloves (Outstanding),T7_LEATHER_GLOVES_Q2,7,2640
GLOVES,Plate Gloves,T7_PLATE_GLOVES,7,880
GLOVES,Plate Gloves (Excellent),T7_PLATE_GLOVES_Q3,7,1320
GLOVES,Plate Gloves (Good),T7_PLATE_GLOVES_Q1,7,1760
GLOVES,Plate Gloves (Masterpiece),T7_PLATE_GLOVES_Q4,7,2200
GLOVES,Plate Gloves (Outstanding),T7_PLATE_GLOVES_Q2,7,2640
GLOVES,Cloth Gloves,T8_CLOTH_GLOVES,8,1160
GLOVES,Cloth Gloves (Excellent),T8_CLOTH_GLOVES_Q3,8,1740
GLOVES,Cloth Gloves (Good),T8_CLOTH_GLOVES_Q1,8,2320
GLOVES,Cloth Gloves (Masterpiece),T8_CLOTH_GLOVES_Q4,8,2900
GLOVES,Cloth Gloves (Outstanding),T8_CLOTH_GLOVES_Q2,8,3480
GLOVES,Leather Gloves,T8_LEATHER_GLOVES,8,1160
GLOVES,Leather Gloves (Excellent),T8_LEATHER_GLOVES_Q3,8,1740
GLOVES,Leather Gloves (Good),T8_LEATHER_GLOVES_Q1,8,2320
GLOVES,Leather Gloves (Masterpiece),T8_LEATHER_GLOVES_Q4,8,2900
GLOVES,Leather Gloves (Outstanding),T8_LEATHER_GLOVES_Q2,8,3480
GLOVES,Plate Gloves,T8_PLATE_GLOVES,8,1160
GLOVES,Plate Gloves (Excellent),T8_PLATE_GLOVES_Q3,8,1740
GLOVES,Plate Gloves (Good),T8_PLATE_GLOVES_Q1,8,2320
GLOVES,Plate Gloves (Masterpiece),T8_PLATE_GLOVES_Q4,8,2900
GLOVES,Plate Gloves (Outstanding),T8_PLATE_GLOVES_Q2,8,3480
GLOVES,Cloth Gloves,T9_CLOTH_GLOVES,9,1480
GLOVES,Cloth Gloves (Excellent),T9_CLOTH_GLOVES_Q3,9,2220
GLOVES,Cloth Gloves (Good),T9_CLOTH_GLOVES_Q1,9,2960
GLOVES,Cloth Gloves (Masterpiece),T9_CLOTH_GLOVES_Q4,9,3700
GLOVES,Cloth Gloves (Outstanding),T9_CLOTH_GLOVES_Q2,9,4440
GLOVES,Leather Gloves,T9_LEATHER_GLOVES,9,1480
GLOVES,Leather Gloves (Excellent),T9_LEATHER_GLOVES_Q3,9,2220
GLOVES,Leather Gloves (Good),T9_LEATHER_GLOVES_Q1,9,2960
GLOVES,Leather Gloves (Masterpiece),T9_LEATHER_GLOVES_Q4,9,3700
GLOVES,Leather Gloves (Outstanding),T9_LEATHER_GLOVES_Q2,9,4440
GLOVES,Plate Gloves,T9_PLATE_GLOVES,9,1480
GLOVES,Plate Gloves (Excellent),T9_PLATE_GLOVES_Q3,9,2220
GLOVES,Plate Gloves (Good),T9_PLATE_GLOVES_Q1,9,2960
GLOVES,Plate Gloves (Masterpiece),T9_PLATE_GLOVES_Q4,9,3700
GLOVES,Plate Gloves (Outstanding),T9_PLATE_GLOVES_Q2,9,4440
GLOVES,Cloth Gloves,T10_CLOTH_GLOVES,10,1840
GLOVES,Cloth Gloves (Excellent),T10_CLOTH_GLOVES_Q3,10,2760
GLOVES,Cloth Gloves (Good),T10_CLOTH_GLOVES_Q1,10,3680
GLOVES,Cloth Gloves (Masterpiece),T10_CLOTH_GLOVES_Q4,10,4600
GLOVES,Cloth Gloves (Outstanding),T10_CLOTH_GLOVES_Q2,10,5520
GLOVES,Leather Gloves,T10_LEATHER_GLOVES,10,1840
GLOVES,Leather Gloves (Excellent),T10_LEATHER_GLOVES_Q3,10,2760
GLOVES,Leather Gloves (Good),T10_LEATHER_GLOVES_Q1,10,3680
GLOVES,Leather Gloves (Masterpiece),T10_LEATHER_GLOVES_Q4,10,4600
GLOVES,Leather Gloves (Outstanding),T10_LEATHER_GLOVES_Q2,10,5520
GLOVES,Plate Gloves,T10_PLATE_GLOVES,10,1840
GLOVES,Plate Gloves (Excellent),T10_PLATE_GLOVES_Q3,10,2760
GLOVES,Plate Gloves (Good),T10_PLATE_GLOVES_Q1,10,3680
GLOVES,Plate Gloves (Masterpiece),T10_PLATE_GLOVES_Q4,10,4600
GLOVES,Plate Gloves (Outstanding),T10_PLATE_GLOVES_Q2,10,5520
HELMET,Cloth Helmet,T1_CLOTH_HELMET,1,40
HELMET,Cloth Helmet (Excellent),T1_CLOTH_HELMET_Q3,1,60
HELMET,Cloth Helmet (Good),T1_CLOTH_HELMET_Q1,1,80
HELMET,Cloth Helmet (Masterpiece),T1_CLOTH_HELMET_Q4,1,100
HELMET,Cloth Helmet (Outstanding),T1_CLOTH_HELMET_Q2,1,120
HELMET,Leather Helmet,T1_LEATHER_HELMET,1,40
HELMET,Leather Helmet (Excellent),T1_LEATHER_HELMET_Q3,1,60
HELMET,Leather Helmet (Good),T1_LEATHER_HELMET_Q1,1,80
HELMET,Leather Helmet (Masterpiece),T1_LEATHER_HELMET_Q4,1,100
HELMET,Leather Helmet (Outstanding),T1_LEATHER_HELMET_Q2,1,120
HELMET,Plate Helmet,T1_PLATE_HELMET,1,40
HELMET,Plate Helmet (Excellent),T1_PLATE_HELMET_Q3,1,60
HELMET,Plate Helmet (Good),T1_PLATE_HELMET_Q1,1,80
HELMET,Plate Helmet (Masterpiece),T1_PLATE_HELMET_Q4,1,100
HELMET,Plate Helmet (Outstanding),T1_PLATE_HELMET_Q2,1,120
HELMET,Cloth Helmet,T2_CLOTH_HELMET,2,80
HELMET,Cloth Helmet (Excellent),T2_CLOTH_HELMET_Q3,2,120
HELMET,Cloth Helmet (Good),T2_CLOTH_HELMET_Q1,2,160
HELMET,Cloth Helmet (Masterpiece),T2_CLOTH_HELMET_Q4,2,200
HELMET,Cloth Helmet (Outstanding),T2_CLOTH_HELMET_Q2,2,240
HELMET,Leather Helmet,T2_LEATHER_HELMET,2,80
HELMET,Leather Helmet (Excellent),T2_LEATHER_HELMET_Q3,2,120
HELMET,Leather Helmet (Good),T2_LEATHER_HELMET_Q1,2,160
HELMET,Leather Helmet (Masterpiece),T2_LEATHER_HELMET_Q4,2,200
HELMET,Leather Helmet (Outstanding),T2_LEATHER_HELMET_Q2,2,240
HELMET,Plate Helmet,T2_PLATE_HELMET,2,80
HELMET,Plate Helmet (Excellent),T2_PLATE_HELMET_Q3,2,120
HELMET,Plate Helmet (Good),T2_PLATE_HELMET_Q1,2,160
HELMET,Plate Helmet (Masterpiece),T2_PLATE_HELMET_Q4,2,200
HELMET,Plate Helmet (Outstanding),T2_PLATE_HELMET_Q2,2,240
HELMET,Cloth Helmet,T3_CLOTH_HELMET,3,160
HELMET,Cloth Helmet (Excellent),T3_CLOTH_HELMET_Q3,3,240
HELMET,Cloth Helmet (Good),T3_CLOTH_HELMET_Q1,3,320
HELMET,Cloth Helmet (Masterpiece),T3_CLOTH_HELMET_Q4,3,400
HELMET,Cloth Helmet (Outstanding),T3_CLOTH_HELMET_Q2,3,480
HELMET,Leather Helmet,T3_LEATHER_HELMET,3,160
HELMET,Leather Helmet (Excellent),T3_LEATHER_HELMET_Q3,3,240
HELMET,Leather Helmet (Good),T3_LEATHER_HELMET_Q1,3,320
HELMET,Leather Helmet (Masterpiece),T3_LEATHER_HELMET_Q4,3,400
HELMET,Leather Helmet (Outstanding),T3_LEATHER_HELMET_Q2,3,480
HELMET,Plate Helmet,T3_PLATE_HELMET,3,160
HELMET,Plate Helmet (Excellent),T3_PLATE_HELMET_Q3,3,240
HELMET,Plate Helmet (Good),T3_PLATE_HELMET_Q1,3,320
HELMET,Plate Helmet (Masterpiece),T3_PLATE_HELMET_Q4,3,400
HELMET,Plate Helmet (Outstanding),T3_PLATE_HELMET_Q2,3,480
HELMET,Cloth Helmet,T4_CLOTH_HELMET,4,280
HELMET,Cloth Helmet (Excellent),T4_CLOTH_HELMET_Q3,4,420
HELMET,Cloth Helmet (Good),T4_CLOTH_HELMET_Q1,4,560
HELMET,Cloth Helmet (Masterpiece),T4_CLOTH_HELMET_Q4,4,700
HELMET,Cloth Helmet (Outstanding),T4_CLOTH_HELMET_Q2,4,840
HELMET,Leather Helmet,T4_LEATHER_HELMET,4,280
HELMET,Leather Helmet (Excellent),T4_LEATHER_HELMET_Q3,4,420
HELMET,Leather Helmet (Good),T4_LEATHER_HELMET_Q1,4,560
HELMET,Leather Helmet (Masterpiece),T4_LEATHER_HELMET_Q4,4,700
HELMET,Leather Helmet (Outstanding),T4_LEATHER_HELMET_Q2,4,840
HELMET,Plate Helmet,T4_PLATE_HELMET,4,280
HELMET,Plate Helmet (Excellent),T4_PLATE_HELMET_Q3,4,420
HELMET,Plate Helmet (Good),T4_PLATE_HELMET_Q1,4,560
HELMET,Plate Helmet (Masterpiece),T4_PLATE_HELMET_Q4,4,700
HELMET,Plate Helmet (Outstanding),T4_PLATE_HELMET_Q2,4,840
HELMET,Cloth Helmet,T5_CLOTH_HELMET,5,440
HELMET,Cloth Helmet (Excellent),T5_CLOTH_HELMET_Q3,5,660
HELMET,Cloth Helmet (Good),T5_CLOTH_HELMET_Q1,5,880
HELMET,Cloth Helmet (Masterpiece),T5_CLOTH_HELMET_Q4,5,1100
HELMET,Cloth Helmet (Outstanding),T5_CLOTH_HELMET_Q2,5,1320
HELMET,Leather Helmet,T5_LEATHER_HELMET,5,440
HELMET,Leather Helmet (Excellent),T5_LEATHER_HELMET_Q3,5,660
HELMET,Leather Helmet (Good),T5_LEATHER_HELMET_Q1,5,880
HELMET,Leather Helmet (Masterpiece),T5_LEATHER_HELMET_Q4,5,1100
HELMET,Leather Helmet (Outstanding),T5_LEATHER_HELMET_Q2,5,1320
HELMET,Plate Helmet,T5_PLATE_HELMET,5,440
HELMET,Plate Helmet (Excellent),T5_PLATE_HELMET_Q3,5,660
HELMET,Plate Helmet (Good),T5_PLATE_HELMET_Q1,5,880
HELMET,Plate Helmet (Masterpiece),T5_PLATE_HELMET_Q4,5,1100
HELMET,Plate Helmet (Outstanding),T5_PLATE_HELMET_Q2,5,1320
HELMET,Cloth Helmet,T6_CLOTH_HELMET,6,640
HELMET,Cloth Helmet (Excellent),T6_CLOTH_HELMET_Q3,6,960
HELMET,Cloth Helmet (Good),T6_CLOTH_HELMET_Q1,6,1280
HELMET,Cloth Helmet (Masterpiece),T6_CLOTH_HELMET_Q4,6,1600
HELMET,Cloth Helmet (Outstanding),T6_CLOTH_HELMET_Q2,6,1920
HELMET,Leather Helmet,T6_LEATHER_HELMET,6,640
HELMET,Leather Helmet (Excellent),T6_LEATHER_HELMET_Q3,6,960
HELMET,Leather Helmet (Good),T6_LEATHER_HELMET_Q1,6,1280
HELMET,Leather Helmet (Masterpiece),T6_LEATHER_HELMET_Q4,6,1600
HELMET,Leather Helmet (Outstanding),T6_LEATHER_HELMET_Q2,6,1920
HELMET,Plate Helmet,T6_PLATE_HELMET,6,640
HELMET,Plate Helmet (Excellent),T6_PLATE_HELMET_Q3,6,960
HELMET,Plate Helmet (Good),T6_PLATE_HELMET_Q1,6,1280
HELMET,Plate Helmet (Masterpiece),T6_PLATE_HELMET_Q4,6,1600
HELMET,Plate Helmet (Outstanding),T6_PLATE_HELMET_Q2,6,1920
