Category;Slot;Item ID;Full Name;Tier;Quality;IP;Damage;Defense;HP;Attack Speed / Speed;Crit Chance;Efficiency %;Resources Required
Hunter;LEATHER_CAPE;T9_LEATHER_CAPE_Q4;"Masterpiece Leather Cape";9;Masterpiece;1100;200.7;0;0;82;0;0;"20x T9_LEATHER + 1x T9_CREST"
Hunter;LEATHER_CAPE;T10_LEATHER_CAPE;"Leather Cape";10;Normal;1000;210.8;0;0;86.1;0;0;"20x T10_LEATHER + 1x T10_CREST"
Hunter;LEATHER_CAPE;T10_LEATHER_CAPE_Q1;"Good Leather Cape";10;Good;1020;221.3;0;0;90.4;0;0;"20x T10_LEATHER + 1x T10_CREST"
Hunter;LEATHER_CAPE;T10_LEATHER_CAPE_Q2;"Outstanding Leather Cape";10;Outstanding;1050;232.4;0;0;94.9;0;0;"20x T10_LEATHER + 1x T10_CREST"
Hunter;LEATHER_CAPE;T10_LEATHER_CAPE_Q3;"Excellent Leather Cape";10;Excellent;1100;244;0;0;99.6;0;0;"20x T10_LEATHER + 1x T10_CREST"
Hunter;LEATHER_CAPE;T10_LEATHER_CAPE_Q4;"Masterpiece Leather Cape";10;Masterpiece;1200;256.2;0;0;104.6;0;0;"20x T10_LEATHER + 1x T10_CREST"
Mage;FIRE_STAFF;T1_FIRE_STAFF;"Fire Staff";1;Normal;100;147.6;0;0;27.1;0;0;"20x T1_PLANK"
Mage;FIRE_STAFF;T1_FIRE_STAFF_Q1;"Good Fire Staff";1;Good;120;155;0;0;28.4;0;0;"20x T1_PLANK"
Mage;FIRE_STAFF;T1_FIRE_STAFF_Q2;"Outstanding Fire Staff";1;Outstanding;150;162.7;0;0;29.8;0;0;"20x T1_PLANK"
Mage;FIRE_STAFF;T1_FIRE_STAFF_Q3;"Excellent Fire Staff";1;Excellent;200;170.9;0;0;31.3;0;0;"20x T1_PLANK"
Mage;FIRE_STAFF;T1_FIRE_STAFF_Q4;"Masterpiece Fire Staff";1;Masterpiece;300;179.4;0;0;32.9;0;0;"20x T1_PLANK"
Mage;FIRE_STAFF;T2_FIRE_STAFF;"Fire Staff";2;Normal;200;188.4;0;0;34.5;0;0;"20x T2_PLANK"
Mage;FIRE_STAFF;T2_FIRE_STAFF_Q1;"Good Fire Staff";2;Good;220;197.8;0;0;36.3;0;0;"20x T2_PLANK"
Mage;FIRE_STAFF;T2_FIRE_STAFF_Q2;"Outstanding Fire Staff";2;Outstanding;250;207.7;0;0;38.1;0;0;"20x T2_PLANK"
Mage;FIRE_STAFF;T2_FIRE_STAFF_Q3;"Excellent Fire Staff";2;Excellent;300;218.1;0;0;40;0;0;"20x T2_PLANK"
Mage;FIRE_STAFF;T2_FIRE_STAFF_Q4;"Masterpiece Fire Staff";2;Masterpiece;400;229;0;0;42;0;0;"20x T2_PLANK"
Mage;FIRE_STAFF;T3_FIRE_STAFF;"Fire Staff";3;Normal;300;240.4;0;0;44.1;0;0;"20x T3_PLANK"
Mage;FIRE_STAFF;T3_FIRE_STAFF_Q1;"Good Fire Staff";3;Good;320;252.5;0;0;46.3;0;0;"20x T3_PLANK"
Mage;FIRE_STAFF;T3_FIRE_STAFF_Q2;"Outstanding Fire Staff";3;Outstanding;350;265.1;0;0;48.6;0;0;"20x T3_PLANK"
Mage;FIRE_STAFF;T3_FIRE_STAFF_Q3;"Excellent Fire Staff";3;Excellent;400;278.3;0;0;51;0;0;"20x T3_PLANK"
Mage;FIRE_STAFF;T3_FIRE_STAFF_Q4;"Masterpiece Fire Staff";3;Masterpiece;500;292.2;0;0;53.6;0;0;"20x T3_PLANK"
Mage;FIRE_STAFF;T4_FIRE_STAFF;"Fire Staff";4;Normal;400;306.9;0;0;56.2;0;0;"20x T4_PLANK"
Mage;FIRE_STAFF;T4_FIRE_STAFF_Q1;"Good Fire Staff";4;Good;420;322.2;0;0;59.1;0;0;"20x T4_PLANK"
Mage;FIRE_STAFF;T4_FIRE_STAFF_Q2;"Outstanding Fire Staff";4;Outstanding;450;338.3;0;0;62;0;0;"20x T4_PLANK"
Mage;FIRE_STAFF;T4_FIRE_STAFF_Q3;"Excellent Fire Staff";4;Excellent;500;355.2;0;0;65.1;0;0;"20x T4_PLANK"
Mage;FIRE_STAFF;T4_FIRE_STAFF_Q4;"Masterpiece Fire Staff";4;Masterpiece;600;373;0;0;68.4;0;0;"20x T4_PLANK"
Mage;FIRE_STAFF;T5_FIRE_STAFF;"Fire Staff";5;Normal;500;391.6;0;0;71.8;0;0;"20x T5_PLANK"
Mage;FIRE_STAFF;T5_FIRE_STAFF_Q1;"Good Fire Staff";5;Good;520;411.2;0;0;75.4;0;0;"20x T5_PLANK"
Mage;FIRE_STAFF;T5_FIRE_STAFF_Q2;"Outstanding Fire Staff";5;Outstanding;550;431.8;0;0;79.1;0;0;"20x T5_PLANK"
Mage;FIRE_STAFF;T5_FIRE_STAFF_Q3;"Excellent Fire Staff";5;Excellent;600;453.4;0;0;83.1;0;0;"20x T5_PLANK"
Mage;FIRE_STAFF;T5_FIRE_STAFF_Q4;"Masterpiece Fire Staff";5;Masterpiece;700;476;0;0;87.3;0;0;"20x T5_PLANK"
Mage;FIRE_STAFF;T6_FIRE_STAFF;"Fire Staff";6;Normal;600;499.8;0;0;91.6;0;0;"20x T6_PLANK"
Mage;FIRE_STAFF;T6_FIRE_STAFF_Q1;"Good Fire Staff";6;Good;620;524.8;0;0;96.2;0;0;"20x T6_PLANK"
Mage;FIRE_STAFF;T6_FIRE_STAFF_Q2;"Outstanding Fire Staff";6;Outstanding;650;551.1;0;0;101;0;0;"20x T6_PLANK"
Mage;FIRE_STAFF;T6_FIRE_STAFF_Q3;"Excellent Fire Staff";6;Excellent;700;578.6;0;0;106.1;0;0;"20x T6_PLANK"
Mage;FIRE_STAFF;T6_FIRE_STAFF_Q4;"Masterpiece Fire Staff";6;Masterpiece;800;607.6;0;0;111.4;0;0;"20x T6_PLANK"
Mage;FIRE_STAFF;T7_FIRE_STAFF;"Fire Staff";7;Normal;700;637.9;0;0;116.9;0;0;"20x T7_PLANK"
Mage;FIRE_STAFF;T7_FIRE_STAFF_Q1;"Good Fire Staff";7;Good;720;669.8;0;0;122.8;0;0;"20x T7_PLANK"
Mage;FIRE_STAFF;T7_FIRE_STAFF_Q2;"Outstanding Fire Staff";7;Outstanding;750;703.3;0;0;128.9;0;0;"20x T7_PLANK"
Mage;FIRE_STAFF;T7_FIRE_STAFF_Q3;"Excellent Fire Staff";7;Excellent;800;738.5;0;0;135.4;0;0;"20x T7_PLANK"
Mage;FIRE_STAFF;T7_FIRE_STAFF_Q4;"Masterpiece Fire Staff";7;Masterpiece;900;775.4;0;0;142.1;0;0;"20x T7_PLANK"
Mage;FIRE_STAFF;T8_FIRE_STAFF;"Fire Staff";8;Normal;800;814.2;0;0;149.2;0;0;"20x T8_PLANK"
Mage;FIRE_STAFF;T8_FIRE_STAFF_Q1;"Good Fire Staff";8;Good;820;854.9;0;0;156.7;0;0;"20x T8_PLANK"
Mage;FIRE_STAFF;T8_FIRE_STAFF_Q2;"Outstanding Fire Staff";8;Outstanding;850;897.6;0;0;164.5;0;0;"20x T8_PLANK"
Mage;FIRE_STAFF;T8_FIRE_STAFF_Q3;"Excellent Fire Staff";8;Excellent;900;942.5;0;0;172.8;0;0;"20x T8_PLANK"
Mage;FIRE_STAFF;T8_FIRE_STAFF_Q4;"Masterpiece Fire Staff";8;Masterpiece;1000;989.7;0;0;181.4;0;0;"20x T8_PLANK"
Mage;FIRE_STAFF;T9_FIRE_STAFF;"Fire Staff";9;Normal;900;1039.1;0;0;190.5;0;0;"20x T9_PLANK"
Mage;FIRE_STAFF;T9_FIRE_STAFF_Q1;"Good Fire Staff";9;Good;920;1091.1;0;0;200;0;0;"20x T9_PLANK"
Mage;FIRE_STAFF;T9_FIRE_STAFF_Q2;"Outstanding Fire Staff";9;Outstanding;950;1145.7;0;0;210;0;0;"20x T9_PLANK"
Mage;FIRE_STAFF;T9_FIRE_STAFF_Q3;"Excellent Fire Staff";9;Excellent;1000;1202.9;0;0;220.5;0;0;"20x T9_PLANK"
Mage;FIRE_STAFF;T9_FIRE_STAFF_Q4;"Masterpiece Fire Staff";9;Masterpiece;1100;1263.1;0;0;231.5;0;0;"20x T9_PLANK"
Mage;FIRE_STAFF;T10_FIRE_STAFF;"Fire Staff";10;Normal;1000;1326.2;0;0;243.1;0;0;"20x T10_PLANK"
Mage;FIRE_STAFF;T10_FIRE_STAFF_Q1;"Good Fire Staff";10;Good;1020;1392.5;0;0;255.3;0;0;"20x T10_PLANK"
Mage;FIRE_STAFF;T10_FIRE_STAFF_Q2;"Outstanding Fire Staff";10;Outstanding;1050;1462.2;0;0;268;0;0;"20x T10_PLANK"
Mage;FIRE_STAFF;T10_FIRE_STAFF_Q3;"Excellent Fire Staff";10;Excellent;1100;1535.3;0;0;281.4;0;0;"20x T10_PLANK"
Mage;FIRE_STAFF;T10_FIRE_STAFF_Q4;"Masterpiece Fire Staff";10;Masterpiece;1200;1612;0;0;295.5;0;0;"20x T10_PLANK"
Mage;TOME;T1_TOME;"Tome";1;Normal;100;67.1;0;0;0;0;0;"20x T1_CLOTH"
Mage;TOME;T1_TOME_Q1;"Good Tome";1;Good;120;70.4;0;0;0;0;0;"20x T1_CLOTH"
Mage;TOME;T1_TOME_Q2;"Outstanding Tome";1;Outstanding;150;74;0;0;0;0;0;"20x T1_CLOTH"
Mage;TOME;T1_TOME_Q3;"Excellent Tome";1;Excellent;200;77.7;0;0;0;0;0;"20x T1_CLOTH"
Mage;TOME;T1_TOME_Q4;"Masterpiece Tome";1;Masterpiece;300;81.6;0;0;0;0;0;"20x T1_CLOTH"
Mage;TOME;T2_TOME;"Tome";2;Normal;200;85.6;0;0;0;0;0;"20x T2_CLOTH"
Mage;TOME;T2_TOME_Q1;"Good Tome";2;Good;220;89.9;0;0;0;0;0;"20x T2_CLOTH"
Mage;TOME;T2_TOME_Q2;"Outstanding Tome";2;Outstanding;250;94.4;0;0;0;0;0;"20x T2_CLOTH"
Mage;TOME;T2_TOME_Q3;"Excellent Tome";2;Excellent;300;99.1;0;0;0;0;0;"20x T2_CLOTH"
Mage;TOME;T2_TOME_Q4;"Masterpiece Tome";2;Masterpiece;400;104.1;0;0;0;0;0;"20x T2_CLOTH"
Mage;TOME;T3_TOME;"Tome";3;Normal;300;109.3;0;0;0;0;0;"20x T3_CLOTH"
Mage;TOME;T3_TOME_Q1;"Good Tome";3;Good;320;114.8;0;0;0;0;0;"20x T3_CLOTH"
Mage;TOME;T3_TOME_Q2;"Outstanding Tome";3;Outstanding;350;120.5;0;0;0;0;0;"20x T3_CLOTH"
Mage;TOME;T3_TOME_Q3;"Excellent Tome";3;Excellent;400;126.5;0;0;0;0;0;"20x T3_CLOTH"
Mage;TOME;T3_TOME_Q4;"Masterpiece Tome";3;Masterpiece;500;132.8;0;0;0;0;0;"20x T3_CLOTH"
Mage;TOME;T4_TOME;"Tome";4;Normal;400;139.5;0;0;0;0;0;"20x T4_CLOTH"
Mage;TOME;T4_TOME_Q1;"Good Tome";4;Good;420;146.5;0;0;0;0;0;"20x T4_CLOTH"
Mage;TOME;T4_TOME_Q2;"Outstanding Tome";4;Outstanding;450;153.8;0;0;0;0;0;"20x T4_CLOTH"
Mage;TOME;T4_TOME_Q3;"Excellent Tome";4;Excellent;500;161.5;0;0;0;0;0;"20x T4_CLOTH"
Mage;TOME;T4_TOME_Q4;"Masterpiece Tome";4;Masterpiece;600;169.5;0;0;0;0;0;"20x T4_CLOTH"
Mage;TOME;T5_TOME;"Tome";5;Normal;500;178;0;0;0;0;0;"20x T5_CLOTH"
Mage;TOME;T5_TOME_Q1;"Good Tome";5;Good;520;186.9;0;0;0;0;0;"20x T5_CLOTH"
Mage;TOME;T5_TOME_Q2;"Outstanding Tome";5;Outstanding;550;196.3;0;0;0;0;0;"20x T5_CLOTH"
Mage;TOME;T5_TOME_Q3;"Excellent Tome";5;Excellent;600;206.1;0;0;0;0;0;"20x T5_CLOTH"
Mage;TOME;T5_TOME_Q4;"Masterpiece Tome";5;Masterpiece;700;216.4;0;0;0;0;0;"20x T5_CLOTH"
Mage;TOME;T6_TOME;"Tome";6;Normal;600;227.2;0;0;0;0;0;"20x T6_CLOTH"
Mage;TOME;T6_TOME_Q1;"Good Tome";6;Good;620;238.6;0;0;0;0;0;"20x T6_CLOTH"
Mage;TOME;T6_TOME_Q2;"Outstanding Tome";6;Outstanding;650;250.5;0;0;0;0;0;"20x T6_CLOTH"
Mage;TOME;T6_TOME_Q3;"Excellent Tome";6;Excellent;700;263;0;0;0;0;0;"20x T6_CLOTH"
Mage;TOME;T6_TOME_Q4;"Masterpiece Tome";6;Masterpiece;800;276.2;0;0;0;0;0;"20x T6_CLOTH"
Mage;TOME;T7_TOME;"Tome";7;Normal;700;290;0;0;0;0;0;"20x T7_CLOTH"
Mage;TOME;T7_TOME_Q1;"Good Tome";7;Good;720;304.5;0;0;0;0;0;"20x T7_CLOTH"
Mage;TOME;T7_TOME_Q2;"Outstanding Tome";7;Outstanding;750;319.7;0;0;0;0;0;"20x T7_CLOTH"
Mage;TOME;T7_TOME_Q3;"Excellent Tome";7;Excellent;800;335.7;0;0;0;0;0;"20x T7_CLOTH"
Mage;TOME;T7_TOME_Q4;"Masterpiece Tome";7;Masterpiece;900;352.5;0;0;0;0;0;"20x T7_CLOTH"
Mage;TOME;T8_TOME;"Tome";8;Normal;800;370.1;0;0;0;0;0;"20x T8_CLOTH"
Mage;TOME;T8_TOME_Q1;"Good Tome";8;Good;820;388.6;0;0;0;0;0;"20x T8_CLOTH"
Mage;TOME;T8_TOME_Q2;"Outstanding Tome";8;Outstanding;850;408;0;0;0;0;0;"20x T8_CLOTH"
Mage;TOME;T8_TOME_Q3;"Excellent Tome";8;Excellent;900;428.4;0;0;0;0;0;"20x T8_CLOTH"
Mage;TOME;T8_TOME_Q4;"Masterpiece Tome";8;Masterpiece;1000;449.8;0;0;0;0;0;"20x T8_CLOTH"
Mage;TOME;T9_TOME;"Tome";9;Normal;900;472.3;0;0;0;0;0;"20x T9_CLOTH"
Mage;TOME;T9_TOME_Q1;"Good Tome";9;Good;920;496;0;0;0;0;0;"20x T9_CLOTH"
Mage;TOME;T9_TOME_Q2;"Outstanding Tome";9;Outstanding;950;520.8;0;0;0;0;0;"20x T9_CLOTH"
Mage;TOME;T9_TOME_Q3;"Excellent Tome";9;Excellent;1000;546.8;0;0;0;0;0;"20x T9_CLOTH"
Mage;TOME;T9_TOME_Q4;"Masterpiece Tome";9;Masterpiece;1100;574.1;0;0;0;0;0;"20x T9_CLOTH"
Mage;TOME;T10_TOME;"Tome";10;Normal;1000;602.8;0;0;0;0;0;"20x T10_CLOTH"
Mage;TOME;T10_TOME_Q1;"Good Tome";10;Good;1020;633;0;0;0;0;0;"20x T10_CLOTH"
Mage;TOME;T10_TOME_Q2;"Outstanding Tome";10;Outstanding;1050;664.6;0;0;0;0;0;"20x T10_CLOTH"
Mage;TOME;T10_TOME_Q3;"Excellent Tome";10;Excellent;1100;697.9;0;0;0;0;0;"20x T10_CLOTH"
Mage;TOME;T10_TOME_Q4;"Masterpiece Tome";10;Masterpiece;1200;732.8;0;0;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_ARMOR;T1_CLOTH_ARMOR;"Cloth Armor";1;Normal;100;0;27.5;137.3;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_ARMOR;T1_CLOTH_ARMOR_Q1;"Good Cloth Armor";1;Good;120;0;28.8;144.2;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_ARMOR;T1_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";1;Outstanding;150;0;30.3;151.4;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_ARMOR;T1_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";1;Excellent;200;0;31.8;159;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_ARMOR;T1_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";1;Masterpiece;300;0;33.4;166.9;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_ARMOR;T2_CLOTH_ARMOR;"Cloth Armor";2;Normal;200;0;35.1;175.3;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_ARMOR;T2_CLOTH_ARMOR_Q1;"Good Cloth Armor";2;Good;220;0;36.8;184.1;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_ARMOR;T2_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";2;Outstanding;250;0;38.7;193.3;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_ARMOR;T2_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";2;Excellent;300;0;40.6;202.9;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_ARMOR;T2_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";2;Masterpiece;400;0;42.6;213.1;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_ARMOR;T3_CLOTH_ARMOR;"Cloth Armor";3;Normal;300;0;44.7;223.7;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_ARMOR;T3_CLOTH_ARMOR_Q1;"Good Cloth Armor";3;Good;320;0;47;234.9;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_ARMOR;T3_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";3;Outstanding;350;0;49.3;246.7;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_ARMOR;T3_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";3;Excellent;400;0;51.8;259;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_ARMOR;T3_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";3;Masterpiece;500;0;54.4;271.9;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_ARMOR;T4_CLOTH_ARMOR;"Cloth Armor";4;Normal;400;0;57.1;285.5;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_ARMOR;T4_CLOTH_ARMOR_Q1;"Good Cloth Armor";4;Good;420;0;60;299.8;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_ARMOR;T4_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";4;Outstanding;450;0;63;314.8;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_ARMOR;T4_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";4;Excellent;500;0;66.1;330.5;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_ARMOR;T4_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";4;Masterpiece;600;0;69.4;347.1;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_ARMOR;T5_CLOTH_ARMOR;"Cloth Armor";5;Normal;500;0;72.9;364.4;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_ARMOR;T5_CLOTH_ARMOR_Q1;"Good Cloth Armor";5;Good;520;0;76.5;382.6;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_ARMOR;T5_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";5;Outstanding;550;0;80.4;401.8;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_ARMOR;T5_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";5;Excellent;600;0;84.4;421.9;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_ARMOR;T5_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";5;Masterpiece;700;0;88.6;443;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_ARMOR;T6_CLOTH_ARMOR;"Cloth Armor";6;Normal;600;0;93;465.1;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_ARMOR;T6_CLOTH_ARMOR_Q1;"Good Cloth Armor";6;Good;620;0;97.7;488.4;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_ARMOR;T6_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";6;Outstanding;650;0;102.6;512.8;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_ARMOR;T6_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";6;Excellent;700;0;107.7;538.4;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_ARMOR;T6_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";6;Masterpiece;800;0;113.1;565.3;0;0;0;"20x T6_CLOTH"
Mage;CLOTH_ARMOR;T7_CLOTH_ARMOR;"Cloth Armor";7;Normal;700;0;118.7;593.6;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_ARMOR;T7_CLOTH_ARMOR_Q1;"Good Cloth Armor";7;Good;720;0;124.7;623.3;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_ARMOR;T7_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";7;Outstanding;750;0;130.9;654.4;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_ARMOR;T7_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";7;Excellent;800;0;137.4;687.2;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_ARMOR;T7_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";7;Masterpiece;900;0;144.3;721.5;0;0;0;"20x T7_CLOTH"
Mage;CLOTH_ARMOR;T8_CLOTH_ARMOR;"Cloth Armor";8;Normal;800;0;151.5;757.6;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_ARMOR;T8_CLOTH_ARMOR_Q1;"Good Cloth Armor";8;Good;820;0;159.1;795.5;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_ARMOR;T8_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";8;Outstanding;850;0;167.1;835.3;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_ARMOR;T8_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";8;Excellent;900;0;175.4;877;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_ARMOR;T8_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";8;Masterpiece;1000;0;184.2;920.9;0;0;0;"20x T8_CLOTH"
Mage;CLOTH_ARMOR;T9_CLOTH_ARMOR;"Cloth Armor";9;Normal;900;0;193.4;966.9;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_ARMOR;T9_CLOTH_ARMOR_Q1;"Good Cloth Armor";9;Good;920;0;203.1;1015.3;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_ARMOR;T9_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";9;Outstanding;950;0;213.2;1066;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_ARMOR;T9_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";9;Excellent;1000;0;223.9;1119.3;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_ARMOR;T9_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";9;Masterpiece;1100;0;235.1;1175.3;0;0;0;"20x T9_CLOTH"
Mage;CLOTH_ARMOR;T10_CLOTH_ARMOR;"Cloth Armor";10;Normal;1000;0;246.8;1234.1;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_ARMOR;T10_CLOTH_ARMOR_Q1;"Good Cloth Armor";10;Good;1020;0;259.2;1295.8;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_ARMOR;T10_CLOTH_ARMOR_Q2;"Outstanding Cloth Armor";10;Outstanding;1050;0;272.1;1360.5;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_ARMOR;T10_CLOTH_ARMOR_Q3;"Excellent Cloth Armor";10;Excellent;1100;0;285.7;1428.6;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_ARMOR;T10_CLOTH_ARMOR_Q4;"Masterpiece Cloth Armor";10;Masterpiece;1200;0;300;1500;0;0;0;"20x T10_CLOTH"
Mage;CLOTH_HELMET;T1_CLOTH_HELMET;"Cloth Helmet";1;Normal;100;0;20.6;103;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_HELMET;T1_CLOTH_HELMET_Q1;"Good Cloth Helmet";1;Good;120;0;21.6;108.2;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_HELMET;T1_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";1;Outstanding;150;0;22.7;113.6;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_HELMET;T1_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";1;Excellent;200;0;23.8;119.2;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_HELMET;T1_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";1;Masterpiece;300;0;25;125.2;0;0;0;"20x T1_CLOTH"
Mage;CLOTH_HELMET;T2_CLOTH_HELMET;"Cloth Helmet";2;Normal;200;0;26.3;131.5;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_HELMET;T2_CLOTH_HELMET_Q1;"Good Cloth Helmet";2;Good;220;0;27.6;138;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_HELMET;T2_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";2;Outstanding;250;0;29;144.9;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_HELMET;T2_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";2;Excellent;300;0;30.4;152.2;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_HELMET;T2_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";2;Masterpiece;400;0;32;159.8;0;0;0;"20x T2_CLOTH"
Mage;CLOTH_HELMET;T3_CLOTH_HELMET;"Cloth Helmet";3;Normal;300;0;33.6;167.8;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_HELMET;T3_CLOTH_HELMET_Q1;"Good Cloth Helmet";3;Good;320;0;35.2;176.2;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_HELMET;T3_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";3;Outstanding;350;0;37;185;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_HELMET;T3_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";3;Excellent;400;0;38.8;194.2;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_HELMET;T3_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";3;Masterpiece;500;0;40.8;204;0;0;0;"20x T3_CLOTH"
Mage;CLOTH_HELMET;T4_CLOTH_HELMET;"Cloth Helmet";4;Normal;400;0;42.8;214.1;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_HELMET;T4_CLOTH_HELMET_Q1;"Good Cloth Helmet";4;Good;420;0;45;224.9;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_HELMET;T4_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";4;Outstanding;450;0;47.2;236.1;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_HELMET;T4_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";4;Excellent;500;0;49.6;247.9;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_HELMET;T4_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";4;Masterpiece;600;0;52.1;260.3;0;0;0;"20x T4_CLOTH"
Mage;CLOTH_HELMET;T5_CLOTH_HELMET;"Cloth Helmet";5;Normal;500;0;54.7;273.3;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_HELMET;T5_CLOTH_HELMET_Q1;"Good Cloth Helmet";5;Good;520;0;57.4;287;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_HELMET;T5_CLOTH_HELMET_Q2;"Outstanding Cloth Helmet";5;Outstanding;550;0;60.3;301.3;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_HELMET;T5_CLOTH_HELMET_Q3;"Excellent Cloth Helmet";5;Excellent;600;0;63.3;316.4;0;0;0;"20x T5_CLOTH"
Mage;CLOTH_HELMET;T5_CLOTH_HELMET_Q4;"Masterpiece Cloth Helmet";5;Masterpiece;700;0;66.4;332.2;0;0;0;"20x T5_CLOTH"
