"Rune ID","Name","Tier","Stars","Rarity","Activity","Effect Type","Bonus Value (%)","Description"
"T4_RUNE_ORE_SPEED_2STAR","T4 Mining Rune of Auto-Refine (2 Star)","4","2","Rare","Mining","Auto-Refine","7.55","Chance to automatically refine gathered materials by 7.55%"
"T4_RUNE_ORE_SPEED_3STAR","T4 Mining Rune of Auto-Refine (3 Star)","4","3","Legendary","Mining","Auto-Refine","8.21","Chance to automatically refine gathered materials by 8.21%"
"T5_RUNE_ORE_SPEED_1STAR","T5 Mining Rune of Auto-Refine (1 Star)","5","1","Common","Mining","Auto-Refine","8.86","Chance to automatically refine gathered materials by 8.86%"
"T5_RUNE_ORE_SPEED_2STAR","T5 Mining Rune of Auto-Refine (2 Star)","5","2","Rare","Mining","Auto-Refine","9.52","Chance to automatically refine gathered materials by 9.52%"
"T5_RUNE_ORE_SPEED_3STAR","T5 Mining Rune of Auto-Refine (3 Star)","5","3","Legendary","Mining","Auto-Refine","10.17","Chance to automatically refine gathered materials by 10.17%"
"T6_RUNE_ORE_SPEED_1STAR","T6 Mining Rune of Auto-Refine (1 Star)","6","1","Common","Mining","Auto-Refine","10.83","Chance to automatically refine gathered materials by 10.83%"
"T6_RUNE_ORE_SPEED_2STAR","T6 Mining Rune of Auto-Refine (2 Star)","6","2","Rare","Mining","Auto-Refine","11.48","Chance to automatically refine gathered materials by 11.48%"
"T6_RUNE_ORE_SPEED_3STAR","T6 Mining Rune of Auto-Refine (3 Star)","6","3","Legendary","Mining","Auto-Refine","12.14","Chance to automatically refine gathered materials by 12.14%"
"T7_RUNE_ORE_SPEED_1STAR","T7 Mining Rune of Auto-Refine (1 Star)","7","1","Common","Mining","Auto-Refine","12.79","Chance to automatically refine gathered materials by 12.79%"
"T7_RUNE_ORE_SPEED_2STAR","T7 Mining Rune of Auto-Refine (2 Star)","7","2","Rare","Mining","Auto-Refine","13.45","Chance to automatically refine gathered materials by 13.45%"
"T7_RUNE_ORE_SPEED_3STAR","T7 Mining Rune of Auto-Refine (3 Star)","7","3","Legendary","Mining","Auto-Refine","14.1","Chance to automatically refine gathered materials by 14.1%"
"T8_RUNE_ORE_SPEED_1STAR","T8 Mining Rune of Auto-Refine (1 Star)","8","1","Common","Mining","Auto-Refine","14.76","Chance to automatically refine gathered materials by 14.76%"
"T8_RUNE_ORE_SPEED_2STAR","T8 Mining Rune of Auto-Refine (2 Star)","8","2","Rare","Mining","Auto-Refine","15.41","Chance to automatically refine gathered materials by 15.41%"
"T8_RUNE_ORE_SPEED_3STAR","T8 Mining Rune of Auto-Refine (3 Star)","8","3","Legendary","Mining","Auto-Refine","16.07","Chance to automatically refine gathered materials by 16.07%"
"T9_RUNE_ORE_SPEED_1STAR","T9 Mining Rune of Auto-Refine (1 Star)","9","1","Common","Mining","Auto-Refine","16.72","Chance to automatically refine gathered materials by 16.72%"
"T9_RUNE_ORE_SPEED_2STAR","T9 Mining Rune of Auto-Refine (2 Star)","9","2","Rare","Mining","Auto-Refine","17.38","Chance to automatically refine gathered materials by 17.38%"
"T9_RUNE_ORE_SPEED_3STAR","T9 Mining Rune of Auto-Refine (3 Star)","9","3","Legendary","Mining","Auto-Refine","18.03","Chance to automatically refine gathered materials by 18.03%"
"T10_RUNE_ORE_SPEED_1STAR","T10 Mining Rune of Auto-Refine (1 Star)","10","1","Common","Mining","Auto-Refine","18.69","Chance to automatically refine gathered materials by 18.69%"
"T10_RUNE_ORE_SPEED_2STAR","T10 Mining Rune of Auto-Refine (2 Star)","10","2","Rare","Mining","Auto-Refine","19.34","Chance to automatically refine gathered materials by 19.34%"
"T10_RUNE_ORE_SPEED_3STAR","T10 Mining Rune of Auto-Refine (3 Star)","10","3","Legendary","Mining","Auto-Refine","20","Chance to automatically refine gathered materials by 20%"
"T1_RUNE_HIDE_XP_1STAR","T1 Skinning Rune of XP (1 Star)","1","1","Common","Skinning","XP","1","Increases Skinning XP by 1%"
"T1_RUNE_HIDE_XP_2STAR","T1 Skinning Rune of XP (2 Star)","1","2","Rare","Skinning","XP","1.66","Increases Skinning XP by 1.66%"
"T1_RUNE_HIDE_XP_3STAR","T1 Skinning Rune of XP (3 Star)","1","3","Legendary","Skinning","XP","2.31","Increases Skinning XP by 2.31%"
"T2_RUNE_HIDE_XP_1STAR","T2 Skinning Rune of XP (1 Star)","2","1","Common","Skinning","XP","2.97","Increases Skinning XP by 2.97%"
"T2_RUNE_HIDE_XP_2STAR","T2 Skinning Rune of XP (2 Star)","2","2","Rare","Skinning","XP","3.62","Increases Skinning XP by 3.62%"
"T2_RUNE_HIDE_XP_3STAR","T2 Skinning Rune of XP (3 Star)","2","3","Legendary","Skinning","XP","4.28","Increases Skinning XP by 4.28%"
"T3_RUNE_HIDE_XP_1STAR","T3 Skinning Rune of XP (1 Star)","3","1","Common","Skinning","XP","4.93","Increases Skinning XP by 4.93%"
"T3_RUNE_HIDE_XP_2STAR","T3 Skinning Rune of XP (2 Star)","3","2","Rare","Skinning","XP","5.59","Increases Skinning XP by 5.59%"
"T3_RUNE_HIDE_XP_3STAR","T3 Skinning Rune of XP (3 Star)","3","3","Legendary","Skinning","XP","6.24","Increases Skinning XP by 6.24%"
"T4_RUNE_HIDE_XP_1STAR","T4 Skinning Rune of XP (1 Star)","4","1","Common","Skinning","XP","6.9","Increases Skinning XP by 6.9%"
"T4_RUNE_HIDE_XP_2STAR","T4 Skinning Rune of XP (2 Star)","4","2","Rare","Skinning","XP","7.55","Increases Skinning XP by 7.55%"
"T4_RUNE_HIDE_XP_3STAR","T4 Skinning Rune of XP (3 Star)","4","3","Legendary","Skinning","XP","8.21","Increases Skinning XP by 8.21%"
"T5_RUNE_HIDE_XP_1STAR","T5 Skinning Rune of XP (1 Star)","5","1","Common","Skinning","XP","8.86","Increases Skinning XP by 8.86%"
"T5_RUNE_HIDE_XP_2STAR","T5 Skinning Rune of XP (2 Star)","5","2","Rare","Skinning","XP","9.52","Increases Skinning XP by 9.52%"
"T5_RUNE_HIDE_XP_3STAR","T5 Skinning Rune of XP (3 Star)","5","3","Legendary","Skinning","XP","10.17","Increases Skinning XP by 10.17%"
"T6_RUNE_HIDE_XP_1STAR","T6 Skinning Rune of XP (1 Star)","6","1","Common","Skinning","XP","10.83","Increases Skinning XP by 10.83%"
"T6_RUNE_HIDE_XP_2STAR","T6 Skinning Rune of XP (2 Star)","6","2","Rare","Skinning","XP","11.48","Increases Skinning XP by 11.48%"
"T6_RUNE_HIDE_XP_3STAR","T6 Skinning Rune of XP (3 Star)","6","3","Legendary","Skinning","XP","12.14","Increases Skinning XP by 12.14%"
"T7_RUNE_HIDE_XP_1STAR","T7 Skinning Rune of XP (1 Star)","7","1","Common","Skinning","XP","12.79","Increases Skinning XP by 12.79%"
"T7_RUNE_HIDE_XP_2STAR","T7 Skinning Rune of XP (2 Star)","7","2","Rare","Skinning","XP","13.45","Increases Skinning XP by 13.45%"
"T7_RUNE_HIDE_XP_3STAR","T7 Skinning Rune of XP (3 Star)","7","3","Legendary","Skinning","XP","14.1","Increases Skinning XP by 14.1%"
"T8_RUNE_HIDE_XP_1STAR","T8 Skinning Rune of XP (1 Star)","8","1","Common","Skinning","XP","14.76","Increases Skinning XP by 14.76%"
"T8_RUNE_HIDE_XP_2STAR","T8 Skinning Rune of XP (2 Star)","8","2","Rare","Skinning","XP","15.41","Increases Skinning XP by 15.41%"
"T8_RUNE_HIDE_XP_3STAR","T8 Skinning Rune of XP (3 Star)","8","3","Legendary","Skinning","XP","16.07","Increases Skinning XP by 16.07%"
"T9_RUNE_HIDE_XP_1STAR","T9 Skinning Rune of XP (1 Star)","9","1","Common","Skinning","XP","16.72","Increases Skinning XP by 16.72%"
"T9_RUNE_HIDE_XP_2STAR","T9 Skinning Rune of XP (2 Star)","9","2","Rare","Skinning","XP","17.38","Increases Skinning XP by 17.38%"
"T9_RUNE_HIDE_XP_3STAR","T9 Skinning Rune of XP (3 Star)","9","3","Legendary","Skinning","XP","18.03","Increases Skinning XP by 18.03%"
"T10_RUNE_HIDE_XP_1STAR","T10 Skinning Rune of XP (1 Star)","10","1","Common","Skinning","XP","18.69","Increases Skinning XP by 18.69%"
"T10_RUNE_HIDE_XP_2STAR","T10 Skinning Rune of XP (2 Star)","10","2","Rare","Skinning","XP","19.34","Increases Skinning XP by 19.34%"
"T10_RUNE_HIDE_XP_3STAR","T10 Skinning Rune of XP (3 Star)","10","3","Legendary","Skinning","XP","20","Increases Skinning XP by 20%"
"T1_RUNE_HIDE_COPY_1STAR","T1 Skinning Rune of Duplication (1 Star)","1","1","Common","Skinning","Duplication","1","Increases Skinning Duplication by 1%"
"T1_RUNE_HIDE_COPY_2STAR","T1 Skinning Rune of Duplication (2 Star)","1","2","Rare","Skinning","Duplication","1.66","Increases Skinning Duplication by 1.66%"
"T1_RUNE_HIDE_COPY_3STAR","T1 Skinning Rune of Duplication (3 Star)","1","3","Legendary","Skinning","Duplication","2.31","Increases Skinning Duplication by 2.31%"
"T2_RUNE_HIDE_COPY_1STAR","T2 Skinning Rune of Duplication (1 Star)","2","1","Common","Skinning","Duplication","2.97","Increases Skinning Duplication by 2.97%"
"T2_RUNE_HIDE_COPY_2STAR","T2 Skinning Rune of Duplication (2 Star)","2","2","Rare","Skinning","Duplication","3.62","Increases Skinning Duplication by 3.62%"
"T2_RUNE_HIDE_COPY_3STAR","T2 Skinning Rune of Duplication (3 Star)","2","3","Legendary","Skinning","Duplication","4.28","Increases Skinning Duplication by 4.28%"
"T3_RUNE_HIDE_COPY_1STAR","T3 Skinning Rune of Duplication (1 Star)","3","1","Common","Skinning","Duplication","4.93","Increases Skinning Duplication by 4.93%"
"T3_RUNE_HIDE_COPY_2STAR","T3 Skinning Rune of Duplication (2 Star)","3","2","Rare","Skinning","Duplication","5.59","Increases Skinning Duplication by 5.59%"
"T3_RUNE_HIDE_COPY_3STAR","T3 Skinning Rune of Duplication (3 Star)","3","3","Legendary","Skinning","Duplication","6.24","Increases Skinning Duplication by 6.24%"
"T4_RUNE_HIDE_COPY_1STAR","T4 Skinning Rune of Duplication (1 Star)","4","1","Common","Skinning","Duplication","6.9","Increases Skinning Duplication by 6.9%"
"T4_RUNE_HIDE_COPY_2STAR","T4 Skinning Rune of Duplication (2 Star)","4","2","Rare","Skinning","Duplication","7.55","Increases Skinning Duplication by 7.55%"
"T4_RUNE_HIDE_COPY_3STAR","T4 Skinning Rune of Duplication (3 Star)","4","3","Legendary","Skinning","Duplication","8.21","Increases Skinning Duplication by 8.21%"
"T5_RUNE_HIDE_COPY_1STAR","T5 Skinning Rune of Duplication (1 Star)","5","1","Common","Skinning","Duplication","8.86","Increases Skinning Duplication by 8.86%"
"T5_RUNE_HIDE_COPY_2STAR","T5 Skinning Rune of Duplication (2 Star)","5","2","Rare","Skinning","Duplication","9.52","Increases Skinning Duplication by 9.52%"
"T5_RUNE_HIDE_COPY_3STAR","T5 Skinning Rune of Duplication (3 Star)","5","3","Legendary","Skinning","Duplication","10.17","Increases Skinning Duplication by 10.17%"
"T6_RUNE_HIDE_COPY_1STAR","T6 Skinning Rune of Duplication (1 Star)","6","1","Common","Skinning","Duplication","10.83","Increases Skinning Duplication by 10.83%"
"T6_RUNE_HIDE_COPY_2STAR","T6 Skinning Rune of Duplication (2 Star)","6","2","Rare","Skinning","Duplication","11.48","Increases Skinning Duplication by 11.48%"
"T6_RUNE_HIDE_COPY_3STAR","T6 Skinning Rune of Duplication (3 Star)","6","3","Legendary","Skinning","Duplication","12.14","Increases Skinning Duplication by 12.14%"
"T7_RUNE_HIDE_COPY_1STAR","T7 Skinning Rune of Duplication (1 Star)","7","1","Common","Skinning","Duplication","12.79","Increases Skinning Duplication by 12.79%"
"T7_RUNE_HIDE_COPY_2STAR","T7 Skinning Rune of Duplication (2 Star)","7","2","Rare","Skinning","Duplication","13.45","Increases Skinning Duplication by 13.45%"
"T7_RUNE_HIDE_COPY_3STAR","T7 Skinning Rune of Duplication (3 Star)","7","3","Legendary","Skinning","Duplication","14.1","Increases Skinning Duplication by 14.1%"
"T8_RUNE_HIDE_COPY_1STAR","T8 Skinning Rune of Duplication (1 Star)","8","1","Common","Skinning","Duplication","14.76","Increases Skinning Duplication by 14.76%"
"T8_RUNE_HIDE_COPY_2STAR","T8 Skinning Rune of Duplication (2 Star)","8","2","Rare","Skinning","Duplication","15.41","Increases Skinning Duplication by 15.41%"
"T8_RUNE_HIDE_COPY_3STAR","T8 Skinning Rune of Duplication (3 Star)","8","3","Legendary","Skinning","Duplication","16.07","Increases Skinning Duplication by 16.07%"
"T9_RUNE_HIDE_COPY_1STAR","T9 Skinning Rune of Duplication (1 Star)","9","1","Common","Skinning","Duplication","16.72","Increases Skinning Duplication by 16.72%"
"T9_RUNE_HIDE_COPY_2STAR","T9 Skinning Rune of Duplication (2 Star)","9","2","Rare","Skinning","Duplication","17.38","Increases Skinning Duplication by 17.38%"
"T9_RUNE_HIDE_COPY_3STAR","T9 Skinning Rune of Duplication (3 Star)","9","3","Legendary","Skinning","Duplication","18.03","Increases Skinning Duplication by 18.03%"
"T10_RUNE_HIDE_COPY_1STAR","T10 Skinning Rune of Duplication (1 Star)","10","1","Common","Skinning","Duplication","18.69","Increases Skinning Duplication by 18.69%"
"T10_RUNE_HIDE_COPY_2STAR","T10 Skinning Rune of Duplication (2 Star)","10","2","Rare","Skinning","Duplication","19.34","Increases Skinning Duplication by 19.34%"
"T10_RUNE_HIDE_COPY_3STAR","T10 Skinning Rune of Duplication (3 Star)","10","3","Legendary","Skinning","Duplication","20","Increases Skinning Duplication by 20%"
"T1_RUNE_HIDE_SPEED_1STAR","T1 Skinning Rune of Auto-Refine (1 Star)","1","1","Common","Skinning","Auto-Refine","1","Chance to automatically refine gathered materials by 1%"
"T1_RUNE_HIDE_SPEED_2STAR","T1 Skinning Rune of Auto-Refine (2 Star)","1","2","Rare","Skinning","Auto-Refine","1.66","Chance to automatically refine gathered materials by 1.66%"
"T1_RUNE_HIDE_SPEED_3STAR","T1 Skinning Rune of Auto-Refine (3 Star)","1","3","Legendary","Skinning","Auto-Refine","2.31","Chance to automatically refine gathered materials by 2.31%"
"T2_RUNE_HIDE_SPEED_1STAR","T2 Skinning Rune of Auto-Refine (1 Star)","2","1","Common","Skinning","Auto-Refine","2.97","Chance to automatically refine gathered materials by 2.97%"
"T2_RUNE_HIDE_SPEED_2STAR","T2 Skinning Rune of Auto-Refine (2 Star)","2","2","Rare","Skinning","Auto-Refine","3.62","Chance to automatically refine gathered materials by 3.62%"
"T2_RUNE_HIDE_SPEED_3STAR","T2 Skinning Rune of Auto-Refine (3 Star)","2","3","Legendary","Skinning","Auto-Refine","4.28","Chance to automatically refine gathered materials by 4.28%"
"T3_RUNE_HIDE_SPEED_1STAR","T3 Skinning Rune of Auto-Refine (1 Star)","3","1","Common","Skinning","Auto-Refine","4.93","Chance to automatically refine gathered materials by 4.93%"
"T3_RUNE_HIDE_SPEED_2STAR","T3 Skinning Rune of Auto-Refine (2 Star)","3","2","Rare","Skinning","Auto-Refine","5.59","Chance to automatically refine gathered materials by 5.59%"
"T3_RUNE_HIDE_SPEED_3STAR","T3 Skinning Rune of Auto-Refine (3 Star)","3","3","Legendary","Skinning","Auto-Refine","6.24","Chance to automatically refine gathered materials by 6.24%"
"T4_RUNE_HIDE_SPEED_1STAR","T4 Skinning Rune of Auto-Refine (1 Star)","4","1","Common","Skinning","Auto-Refine","6.9","Chance to automatically refine gathered materials by 6.9%"
"T4_RUNE_HIDE_SPEED_2STAR","T4 Skinning Rune of Auto-Refine (2 Star)","4","2","Rare","Skinning","Auto-Refine","7.55","Chance to automatically refine gathered materials by 7.55%"
"T4_RUNE_HIDE_SPEED_3STAR","T4 Skinning Rune of Auto-Refine (3 Star)","4","3","Legendary","Skinning","Auto-Refine","8.21","Chance to automatically refine gathered materials by 8.21%"
"T5_RUNE_HIDE_SPEED_1STAR","T5 Skinning Rune of Auto-Refine (1 Star)","5","1","Common","Skinning","Auto-Refine","8.86","Chance to automatically refine gathered materials by 8.86%"
"T5_RUNE_HIDE_SPEED_2STAR","T5 Skinning Rune of Auto-Refine (2 Star)","5","2","Rare","Skinning","Auto-Refine","9.52","Chance to automatically refine gathered materials by 9.52%"
"T5_RUNE_HIDE_SPEED_3STAR","T5 Skinning Rune of Auto-Refine (3 Star)","5","3","Legendary","Skinning","Auto-Refine","10.17","Chance to automatically refine gathered materials by 10.17%"
"T6_RUNE_HIDE_SPEED_1STAR","T6 Skinning Rune of Auto-Refine (1 Star)","6","1","Common","Skinning","Auto-Refine","10.83","Chance to automatically refine gathered materials by 10.83%"
"T6_RUNE_HIDE_SPEED_2STAR","T6 Skinning Rune of Auto-Refine (2 Star)","6","2","Rare","Skinning","Auto-Refine","11.48","Chance to automatically refine gathered materials by 11.48%"
"T6_RUNE_HIDE_SPEED_3STAR","T6 Skinning Rune of Auto-Refine (3 Star)","6","3","Legendary","Skinning","Auto-Refine","12.14","Chance to automatically refine gathered materials by 12.14%"
"T7_RUNE_HIDE_SPEED_1STAR","T7 Skinning Rune of Auto-Refine (1 Star)","7","1","Common","Skinning","Auto-Refine","12.79","Chance to automatically refine gathered materials by 12.79%"
"T7_RUNE_HIDE_SPEED_2STAR","T7 Skinning Rune of Auto-Refine (2 Star)","7","2","Rare","Skinning","Auto-Refine","13.45","Chance to automatically refine gathered materials by 13.45%"
"T7_RUNE_HIDE_SPEED_3STAR","T7 Skinning Rune of Auto-Refine (3 Star)","7","3","Legendary","Skinning","Auto-Refine","14.1","Chance to automatically refine gathered materials by 14.1%"
"T8_RUNE_HIDE_SPEED_1STAR","T8 Skinning Rune of Auto-Refine (1 Star)","8","1","Common","Skinning","Auto-Refine","14.76","Chance to automatically refine gathered materials by 14.76%"
"T8_RUNE_HIDE_SPEED_2STAR","T8 Skinning Rune of Auto-Refine (2 Star)","8","2","Rare","Skinning","Auto-Refine","15.41","Chance to automatically refine gathered materials by 15.41%"
"T8_RUNE_HIDE_SPEED_3STAR","T8 Skinning Rune of Auto-Refine (3 Star)","8","3","Legendary","Skinning","Auto-Refine","16.07","Chance to automatically refine gathered materials by 16.07%"
"T9_RUNE_HIDE_SPEED_1STAR","T9 Skinning Rune of Auto-Refine (1 Star)","9","1","Common","Skinning","Auto-Refine","16.72","Chance to automatically refine gathered materials by 16.72%"
"T9_RUNE_HIDE_SPEED_2STAR","T9 Skinning Rune of Auto-Refine (2 Star)","9","2","Rare","Skinning","Auto-Refine","17.38","Chance to automatically refine gathered materials by 17.38%"
"T9_RUNE_HIDE_SPEED_3STAR","T9 Skinning Rune of Auto-Refine (3 Star)","9","3","Legendary","Skinning","Auto-Refine","18.03","Chance to automatically refine gathered materials by 18.03%"
"T10_RUNE_HIDE_SPEED_1STAR","T10 Skinning Rune of Auto-Refine (1 Star)","10","1","Common","Skinning","Auto-Refine","18.69","Chance to automatically refine gathered materials by 18.69%"
"T10_RUNE_HIDE_SPEED_2STAR","T10 Skinning Rune of Auto-Refine (2 Star)","10","2","Rare","Skinning","Auto-Refine","19.34","Chance to automatically refine gathered materials by 19.34%"
"T10_RUNE_HIDE_SPEED_3STAR","T10 Skinning Rune of Auto-Refine (3 Star)","10","3","Legendary","Skinning","Auto-Refine","20","Chance to automatically refine gathered materials by 20%"
"T1_RUNE_FIBER_XP_1STAR","T1 Fiber Rune of XP (1 Star)","1","1","Common","Fiber","XP","1","Increases Fiber XP by 1%"
"T1_RUNE_FIBER_XP_2STAR","T1 Fiber Rune of XP (2 Star)","1","2","Rare","Fiber","XP","1.66","Increases Fiber XP by 1.66%"
"T1_RUNE_FIBER_XP_3STAR","T1 Fiber Rune of XP (3 Star)","1","3","Legendary","Fiber","XP","2.31","Increases Fiber XP by 2.31%"
"T2_RUNE_FIBER_XP_1STAR","T2 Fiber Rune of XP (1 Star)","2","1","Common","Fiber","XP","2.97","Increases Fiber XP by 2.97%"
"T2_RUNE_FIBER_XP_2STAR","T2 Fiber Rune of XP (2 Star)","2","2","Rare","Fiber","XP","3.62","Increases Fiber XP by 3.62%"
"T2_RUNE_FIBER_XP_3STAR","T2 Fiber Rune of XP (3 Star)","2","3","Legendary","Fiber","XP","4.28","Increases Fiber XP by 4.28%"
"T3_RUNE_FIBER_XP_1STAR","T3 Fiber Rune of XP (1 Star)","3","1","Common","Fiber","XP","4.93","Increases Fiber XP by 4.93%"
"T3_RUNE_FIBER_XP_2STAR","T3 Fiber Rune of XP (2 Star)","3","2","Rare","Fiber","XP","5.59","Increases Fiber XP by 5.59%"
"T3_RUNE_FIBER_XP_3STAR","T3 Fiber Rune of XP (3 Star)","3","3","Legendary","Fiber","XP","6.24","Increases Fiber XP by 6.24%"
"T4_RUNE_FIBER_XP_1STAR","T4 Fiber Rune of XP (1 Star)","4","1","Common","Fiber","XP","6.9","Increases Fiber XP by 6.9%"
"T4_RUNE_FIBER_XP_2STAR","T4 Fiber Rune of XP (2 Star)","4","2","Rare","Fiber","XP","7.55","Increases Fiber XP by 7.55%"
"T4_RUNE_FIBER_XP_3STAR","T4 Fiber Rune of XP (3 Star)","4","3","Legendary","Fiber","XP","8.21","Increases Fiber XP by 8.21%"
"T5_RUNE_FIBER_XP_1STAR","T5 Fiber Rune of XP (1 Star)","5","1","Common","Fiber","XP","8.86","Increases Fiber XP by 8.86%"
"T5_RUNE_FIBER_XP_2STAR","T5 Fiber Rune of XP (2 Star)","5","2","Rare","Fiber","XP","9.52","Increases Fiber XP by 9.52%"
"T5_RUNE_FIBER_XP_3STAR","T5 Fiber Rune of XP (3 Star)","5","3","Legendary","Fiber","XP","10.17","Increases Fiber XP by 10.17%"
"T6_RUNE_FIBER_XP_1STAR","T6 Fiber Rune of XP (1 Star)","6","1","Common","Fiber","XP","10.83","Increases Fiber XP by 10.83%"
"T6_RUNE_FIBER_XP_2STAR","T6 Fiber Rune of XP (2 Star)","6","2","Rare","Fiber","XP","11.48","Increases Fiber XP by 11.48%"
